Date,Unnamed: 0,Id,Ts Code,Amount_x,Change,Close,High,Low,Open,Pct Chg,Pre Close,Vol,comment_sentiment,news_sentiment,r1,r3,r4,r5,Ret,PE,PB,PCF,PS,Turnover,CirculatedMarketValue,ChangeRatio,Liquidility,MA_5,MA_7,MA_21,20sd,upper_band,lower_band,RSI,EMA_12,EMA_26,MACD,Signal_Line,W%R,K,D,J,up_move,down_move,plus_dm,minus_dm,TR,plus_di,minus_di,DX,ADX,ADXR,momentum
2020-03-03,777,303,000858.SZ,2878896.36,1.72,124.37,125.88,123.7,123.7,1.4024,122.65,230923.24,0.478521105,0.999998523,4.72,5.34,15.57,6.55,2.074455,27.741124,6.34403,33.891654,9.632359,0.00608,472078000000.0,0.01402,5e-06,122.91600000000001,123.56857142857143,125.10404761904762,2.5196681459627444,130.1433839109731,120.06471132712213,51.721714687280404,124.2787924167884,124.25147923535692,0.02731318143148087,0.39640961482167425,-55.98360655737697,44.016393442623034,34.166666666666735,63.715846994535625,2.280000000000001,4.1000000000000085,0.0,4.1000000000000085,2.1799999999999926,6.740858505564433,61.939586645469056,80.37037037037027,46.09310674689846,30.989274158676185,123.37
2020-03-04,778,302,000858.SZ,2471690.889,0.9,125.27,125.93,124.0,124.0,0.7236,124.37,197575.1,0.535169518,0.917737617,4.76,5.54,15.67,6.62,2.059551,27.941871,6.389938,34.13691,9.702063,0.00521,475495000000.0,0.00724,4e-06,123.85,123.73571428571428,125.14119047619046,2.5088343251483334,130.15885912648713,120.12352182589379,48.63551401869158,124.43128589112865,124.32692521792308,0.1043606732055764,0.33799982649845467,-48.606557377049164,51.393442622950836,41.77595628415307,70.62841530054638,0.05000000000001137,0.29999999999999716,0.0,0.29999999999999716,1.9300000000000068,0.6725703396480469,66.18092142136537,97.98792756539228,52.47727010382622,32.99713748178853,124.27
2020-03-05,779,301,000858.SZ,7399037.627,7.93,133.2,134.88,126.0,126.55,6.3303,125.27,565619.87,0.534114269,0.580394596,4.85,5.64,15.75,6.93,1.936937,29.710683,6.794442,36.297888,10.316236,0.0149,505595000000.0,0.0633,5e-06,125.59499999999998,124.72142857142856,125.57261904761906,3.0422998031251183,131.65721865386928,119.48801944136882,54.99508679986896,125.78031883095501,124.98419001659543,0.7961288143595766,0.42962562407067906,-10.579345088161254,89.42065491183875,61.61016365913755,145.04163741724113,8.949999999999989,2.0,8.949999999999989,0.0,8.879999999999995,18.576162265287685,50.82839642534398,46.469907407407455,55.73658627234966,33.316593898787346,132.2
2020-03-06,780,300,000858.SZ,3845033.468,-3.13,130.07,134.88,130.0,132.0,-2.3498,133.2,291658.22,0.458047352,0.978424015,4.97,5.8,15.9,6.95,1.983547,29.012527,6.634783,35.444942,10.07382,0.00768,493714000000.0,-0.0235,6e-06,127.112,126.07428571428571,125.88880952380953,3.1729819425714685,132.23477340895246,119.54284563866659,50.10444643390031,126.44026978003885,125.36091668203281,1.0793530980060382,0.5595711188577509,-30.289672544080627,69.71032745591937,70.17480833023632,68.78136570728549,0.0,4.0,0.0,4.0,4.8799999999999955,17.62072578340794,51.776359653300354,49.21767773812795,58.81032618986593,33.66382651760795,129.07
2020-03-07,781,299,000858.SZ,5252597.917,2.08,129.75,131.565,126.02,127.275,1.71595,127.67,405080.725,0.586221725,0.98150472,4.785,5.705,15.425,6.904999999999999,1.989846,28.9411495,6.618460000000001,35.35774,10.049036,0.01067,492499500000.0,0.0171599999999999,5.5e-06,128.532,126.82785714285714,126.15214285714285,3.219880381480423,132.5919036201037,119.712382094182,51.73316900323524,126.94945904464826,125.6860339648452,1.2634250798030706,0.700341911046815,-32.304785894206525,67.69521410579347,75.60873215785053,51.868178001679354,-3.3149999999999977,3.980000000000004,0.0,3.980000000000004,5.545000000000002,16.86571246239402,52.75777190263472,51.55165640958493,61.32848495856989,34.94363301211872,128.75
2020-03-08,782,298,000858.SZ,3931203.8265,0.645,130.39499999999998,133.255,128.1,129.15,0.5749,129.75,301215.215,0.50002388,0.96610307,4.945,5.99,15.54,7.095000000000001,1.9786155,29.085019,6.651361,35.533507,10.098991,0.007935,494947500000.0,0.00575,6.5e-06,129.737,127.95785714285714,126.4847619047619,3.3089001193734884,133.10256214350886,119.86696166601492,54.272373540856,127.47954226854853,126.03484626374555,1.444696004802978,0.8492127297980476,-28.243073047859035,71.75692695214096,69.72082283795127,75.82913518052032,1.6899999999999977,2.0799999999999983,0.0,2.0799999999999983,5.155000000000001,16.13184513428671,53.47052668294386,53.64570283137059,63.07543376410579,36.716727185700364,129.39499999999998
2020-03-09,783,297,000858.SZ,3106158.207,-3.77,126.3,128.25,126.04,128.0,-2.8984,130.07,244541.58,0.512585005,0.999999304,4.72,5.77,15.1,6.88,2.042755,28.171616,6.442478,34.417592,9.781836,0.00644,479404000000.0,-0.02898,6e-06,129.943,128.4792857142857,126.58,3.223474710699032,133.02694942139806,120.13305057860194,48.87860947574993,127.29807422723337,126.05448728124588,1.243586945987488,0.9280875730359358,-54.030226700251895,45.969773299748105,61.80730478589418,14.294710327455945,-5.0049999999999955,2.059999999999988,0.0,2.059999999999988,2.2099999999999937,15.743183817062429,57.55496921723836,57.04343652507804,65.3963709448852,38.72831678059696,125.3
2020-03-10,784,296,000858.SZ,4017374.185,4.42,130.72,131.63,126.2,126.3,3.4996,126.3,310772.21,0.454781229,1.0,4.92,6.18,15.18,7.24,1.973684,29.157511,6.667939,35.622072,10.124162,0.00819,496181000000.0,0.035,7e-06,129.44699999999997,129.38642857142855,126.92904761904761,3.3372585266464014,133.6035646723404,120.2545305657548,57.07756594411074,127.82452434612055,126.40008081596841,1.4244435301521463,1.027358764459178,-26.19647355163727,73.80352644836273,63.843408900083936,93.72376154492032,3.3799999999999955,0.1599999999999966,3.3799999999999955,0.0,5.429999999999993,20.84883327696988,50.52417991207305,41.57782515991475,64.46305354382886,39.75290855763773,129.72
2020-03-11,785,295,000858.SZ,2452609.914,-0.82,129.9,132.8,129.5,132.5,-0.6273,130.72,187634.87,0.522738674,0.922942502,4.94,5.91,15.57,7.4,1.986143,28.974608,6.626111,35.398616,10.060653,0.00494,493069000000.0,-0.00627,6e-06,129.413,130.04785714285714,127.11476190476189,3.325188716447519,133.76513933765693,120.46438447186685,57.64969664996046,128.14382829287123,126.65933408885964,1.4844942040115967,1.1187858523696619,-31.360201511334957,68.63979848866504,62.80436607892529,80.31066330814453,1.170000000000016,3.299999999999997,0.0,3.299999999999997,3.3000000000000114,20.891223314130777,54.7610979329041,44.77043673012323,63.88417450123135,41.12025621994585,128.9
2020-03-12,786,294,000858.SZ,3199005.135,-3.86,126.04,128.11,125.86,126.88,-2.9715,129.9,252660.0,0.460447187,0.999994493,4.83,5.56,15.39,7.6,2.046969,28.113622,6.429215,34.346741,9.761699,0.00666,478417000000.0,-0.02972,6e-06,128.671,129.025,126.9190476190476,3.2519241267756662,133.42289587259893,120.41519936549628,49.67146828405359,127.82016240166028,126.61345748968485,1.2067049119754358,1.1363696642908168,-55.66750629722917,44.33249370277083,62.258606213266205,8.480268681780103,-4.689999999999998,3.6400000000000006,0.0,3.6400000000000006,2.250000000000014,21.25129265770421,59.39331265081004,47.29643086129519,62.44097117235897,42.4200745334476,125.04
2020-03-13,787,293,000858.SZ,4280415.922,-3.44,122.6,125.22,118.88,120.0,-2.7293,126.04,350886.98,0.442736091,0.999988951,4.71,5.42,15.5,7.2,2.104405,27.346319,6.253743,33.409318,9.495274,0.00924,465360000000.0,-0.02729,6e-06,127.11200000000001,127.95785714285714,126.56666666666665,3.3481950656074844,133.26305679788163,119.87027653545168,52.680246582685605,127.01706049371255,126.31616434230078,0.7008961514117686,1.0492749617150072,-76.75,23.249999999999993,45.407430730478616,-21.06486146095726,-2.890000000000015,6.980000000000004,0.0,6.980000000000004,6.340000000000003,20.78206640822515,60.5764368784763,48.912367930391596,60.67295486215182,43.895994071291476,121.6
2020-03-14,788,292,000858.SZ,3789247.3095,-5.48,120.77,125.255,120.135,124.14,-4.381349999999999,126.25,311451.235,0.576357199,0.873693168,4.58,5.455,14.995,7.19,2.1403675,26.938132,6.160396,32.9106305,9.3535415,0.008205,458413500000.0,-0.043815,6.5e-06,126.006,126.67499999999998,126.19261904761905,3.5662354746309437,133.32508999688093,119.06014809835716,44.74691620586984,126.05597426391061,125.9053373539822,0.1506369099284086,0.8695473513576876,-88.1875,11.812500000000004,26.46499790092361,-17.492495801847205,0.03499999999999659,1.2550000000000097,0.0,1.2550000000000097,5.11999999999999,20.27127003699134,56.13645704891083,46.93921463152239,58.58593799321586,45.36589080778023,119.77
2020-03-15,789,291,000858.SZ,4127764.075,-3.29,117.48,121.4,113.73,117.25,-2.72395,120.77,351933.26,0.598020236,0.843511588,4.54,5.345,15.375,6.885,2.200298,26.204287,5.9925755,32.0140835,9.098734,0.00927,445925500000.0,-0.02724,6.5e-06,123.35799999999999,124.83,125.70833333333331,4.043837701398638,133.7960087361306,117.62065793053604,43.15602351975933,124.73659360792436,125.28123829072426,-0.5446446827998983,0.5867089445261704,-82.26950354609929,17.730496453900717,17.59766548463357,17.996158392435014,-3.8549999999999898,6.405000000000001,0.0,6.405000000000001,7.670000000000002,19.001386962551987,61.41161966404687,52.740513606745935,56.88473777772173,47.039474742866105,116.48
2020-03-16,790,290,000858.SZ,4379489.484,-7.1,115.5,122.4,114.41,121.4,-5.7912,122.6,370242.47,0.380028632,0.820477863,4.33,5.35,14.6,6.78,2.233766,25.762642,5.891577,31.47452,8.945384,0.00975,438410000000.0,-0.05791,7e-06,120.478,123.28714285714285,125.15595238095236,4.637248184394927,134.4304487497422,115.8814560121625,40.68525273579988,123.31557920670524,124.55670212104098,-1.2411229143357474,0.22114257275378685,-91.63120567375887,8.368794326241119,12.637263593380615,-0.168144208037873,1.0,0.6799999999999926,1.0,0.0,7.990000000000009,19.352497096399507,55.31358885017422,48.162551040248935,54.763287057683826,48.69753111199232,114.5
2020-03-17,791,289,000858.SZ,3975112.228,-3.14,112.36,117.58,108.58,114.5,-2.7186,115.5,352979.54,0.413554157,0.999988951,4.37,5.27,15.25,6.57,2.296191,25.062255,5.731408,30.618849,8.702194,0.0093,426491000000.0,-0.02719,7e-06,117.742,120.66428571428571,124.5397619047619,5.448989349796927,135.43774060435575,113.64178320516805,34.91206030150751,121.63010548259675,123.65324270466758,-2.0231372220708295,-0.22771338621113643,-85.6273764258555,14.372623574144491,13.490638118095442,16.13659448624259,-4.820000000000007,5.829999999999998,0.0,5.829999999999998,9.0,17.608982826948456,52.615587846763525,49.84951091045904,52.583225667690165,49.33816620729431,111.36
2020-03-18,792,288,000858.SZ,4528147.0,-4.77,107.59,115.97,106.69,113.2,-4.2453,112.36,404422.59,0.444109628,0.79797317,4.22,5.22,15.2,6.36,2.397992,23.998291,5.488093,29.318993,8.332761,0.01065,408386000000.0,-0.04245,7e-06,114.74000000000001,117.47714285714287,123.75357142857142,6.615984605682008,136.98554063993544,110.5216022172074,29.757270437371176,119.47008925450494,122.4633728746922,-2.993283620187256,-0.7808274330063605,-96.80737850301523,3.192621496984767,8.644679799123459,-7.711495107292617,-1.6099999999999994,1.8900000000000006,0.0,1.8900000000000006,9.280000000000001,16.050571944611658,49.8735701384708,51.3059360730594,49.2487977039521,50.86303390388916,106.59
2020-03-19,793,287,000858.SZ,6133825.332,-5.48,102.11,107.0,98.63,105.8,-5.0934,107.59,601697.89,0.410259244,0.999970281,4.29,5.2,14.86,6.43,2.526687,22.77596,5.208562,27.825656,7.908339,0.01585,387585000000.0,-0.05093,7e-06,111.008,114.05857142857143,122.60166666666667,8.170391389677485,138.94244944602164,106.2608838873117,12.28772440562831,116.79930629227341,120.955715624715,-4.156409332441584,-1.4559438128934052,-90.39999999999999,9.600000000000012,9.055081690376424,10.689836619247188,-8.969999999999999,8.060000000000002,0.0,8.060000000000002,8.370000000000005,5.30651805185364,59.9466925127211,83.7356108429261,51.910633663632005,53.82360996799083,101.11
2020-03-20,794,286,000858.SZ,4484741.875,6.4,108.51,109.66,104.21,104.32,6.2678,102.11,422063.9,0.492525668,0.780237154,4.37,5.29,14.79,6.6,2.377661,24.2035,5.535022,29.569699,8.404014,0.01112,411878000000.0,0.06268,8e-06,109.21399999999998,112.0457142857143,122.02595238095239,8.747534705335111,139.52102179162262,104.53088297028216,25.76983591818386,115.52402840115442,120.033810763625,-4.509782362470574,-2.066711522808839,-71.46570397111911,28.534296028880895,13.775639175288559,58.05160973606556,2.6599999999999966,5.579999999999998,0.0,5.579999999999998,5.450000000000003,5.270123932138124,61.43665022259655,84.1991341991342,54.40930912513245,56.60981765749919,107.51
2020-03-21,795,285,000858.SZ,4788704.207,-4.74,103.31,106.75,100.835,104.9,-4.38985,108.05,464981.645,0.485140518,0.662422106,4.220000000000001,5.165,14.66,6.355,2.497675,23.043624,5.2697735,28.152664,8.0012785,0.01225,392140000000.0,-0.043895,7.499999999999999e-06,106.776,109.55142857142856,121.01809523809523,9.681409134466785,140.3809135070288,101.65527696916166,23.22260482074134,113.64494710866913,118.79500996631945,-5.150062857650326,-2.683381789777137,-86.48375451263536,13.516245487364639,17.216847172081852,6.115042117930209,-2.9099999999999966,3.375,0.0,3.375,5.915000000000006,5.246765692381401,60.43962625778627,84.02480167776056,56.72881950143071,59.028652230000304,102.31
2020-03-22,796,284,000858.SZ,4172217.8315,5.470000000000001,108.78,109.775,105.125,105.7,5.30595,103.31,389213.66,0.544337441,0.682275517,4.315,5.26,14.76,6.48,2.371774,24.2637245,5.5487945,29.6432755,8.4249255,0.010255,412902500000.0,0.0530599999999999,8e-06,106.05999999999999,108.30857142857144,120.3654761904762,10.042851329624314,140.45117884972484,100.27977353122758,30.05812344312207,112.89649370733542,118.05315737622172,-5.156663668886296,-3.1780381655989682,-70.29558091893473,29.704419081065264,23.9183201991036,41.27661684498859,3.0250000000000057,4.290000000000006,0.0,4.290000000000006,4.650000000000006,5.2786984031334665,63.470924977402824,84.6437023402577,58.94296232349408,61.009198043799934,107.78
2020-03-23,797,283,000858.SZ,3443583.082,-4.0,104.51,106.5,103.04,104.0,-3.6863,108.51,328265.4,0.45326157,0.999994666,4.15,5.13,14.46,6.28,2.468663,23.311288,5.330985,28.479672,8.094218,0.00865,396695000000.0,-0.03686,8e-06,105.444,106.73857142857143,119.50166666666667,10.581563569046821,140.6647938047603,98.33853952857302,29.961375758690465,111.60626390620689,117.04996053353864,-5.443696627331747,-3.6311698579455243,-82.79192273924492,17.20807726075507,20.142913943061657,11.338403896141891,-3.2750000000000057,2.0849999999999937,0.0,2.0849999999999937,3.4599999999999937,5.200356188780046,62.55862273671712,84.65042929735415,60.91489037865665,63.15563066177093,103.51
2020-03-24,798,282,000858.SZ,3859693.788,4.54,109.05,109.89,106.04,107.08,4.3441,104.51,356363.42,0.462134778,0.662939294,4.26,5.23,14.73,6.36,2.365887,24.323949,5.562567,29.716852,8.445837,0.00939,413927000000.0,0.04344,8e-06,106.832,106.26571428571428,118.77214285714287,10.717258766145182,140.20666038943324,97.3376253248525,30.11561754450358,111.2129925360212,116.45737086438763,-5.244378328366423,-3.953811552029704,-69.50541410594089,30.494585894059107,25.802360745293146,39.879036191591034,3.3900000000000006,3.0,3.3900000000000006,0.0,3.8499999999999943,5.3118760965575635,63.75461310424101,84.61807988787666,63.98919428779679,64.22612391581282,108.05
2020-03-25,799,281,000858.SZ,3508691.59,4.95,114.0,114.96,111.84,113.1,4.5392,109.05,309473.33,0.459421733,7.64e-05,4.33,5.31,14.85,6.43,2.263158,25.428062,5.815063,31.06576,8.829211,0.00815,432716000000.0,0.04539,8e-06,107.92999999999999,107.18142857142857,118.23547619047619,10.172293313210616,138.58006281689742,97.89088956405496,36.43807574206755,111.64176291509486,116.27534339295151,-4.633580477856654,-4.089765337195095,-47.862957937584824,52.13704206241518,33.27990173907645,89.85132270909264,5.069999999999993,5.799999999999997,0.0,5.799999999999997,3.1199999999999903,5.323470563269265,66.92536227490451,85.26351124538435,66.88155675317259,65.38286562720197,113.0
2020-03-26,800,280,000858.SZ,2397709.906,-0.11,113.89,116.3,111.9,112.98,-0.0965,114.0,208801.23,0.466272269,0.820153996,4.19,5.22,14.97,6.2,2.265344,25.403526,5.809452,31.035785,8.820691,0.0055,432299000000.0,-0.00096,8e-06,110.046,108.86428571428571,117.31595238095237,9.753705001177215,136.8233623833068,97.80854237859793,38.928376161837065,111.98764554354182,116.09865128976992,-4.111005746228102,-4.094013419001696,-42.68544600938966,57.31455399061035,46.648727315694885,78.64620734044126,1.3400000000000034,0.060000000000002274,1.3400000000000034,0.0,4.3999999999999915,6.771848962949837,60.92300419547363,79.99301675977651,69.21702717449269,65.82899917342583,112.89
2020-03-27,801,279,000858.SZ,2745616.755,1.92,115.81,117.8,115.6,115.6,1.6858,113.89,235434.96,0.486338098,0.809092764,4.19,5.26,15.52,6.12,2.227787,25.831788,5.90739,31.558997,8.969394,0.0062,439587000000.0,0.01686,8e-06,111.452,109.90714285714286,116.63690476190476,9.255801861108235,135.14850848412124,98.12530103968828,43.63636363636364,112.57570007530461,116.07726971274992,-3.5015696374453142,-3.97552466269042,-35.47417840375584,64.52582159624416,57.99247254975656,77.59251968921934,1.5,3.6999999999999886,0.0,3.6999999999999886,2.200000000000003,7.120223671947816,59.98136067101585,78.77777777777777,71.35027073502026,66.01161279858604,114.81
2020-03-28,802,278,000858.SZ,2359612.1550000003,-1.345,113.56,115.16,111.8,112.9,-1.1621499999999998,114.905,207303.53,0.577241791,0.801395984,4.395,5.19,15.305,6.07,2.271946,25.3299185,5.792619,30.9458575,8.795133,0.00546,431046500000.0,-0.01162,8e-06,113.26199999999999,111.37142857142855,115.86595238095238,8.619631494748054,133.1052153704485,98.62668939145627,43.29551794681049,112.72713083295005,115.89080528958326,-3.1636744566332027,-3.8131546214789767,-37.189734960033654,62.81026503996635,61.55021354227362,65.33036803535184,-2.6400000000000006,3.799999999999997,0.0,3.799999999999997,3.3599999999999994,7.279425776535607,64.55567553833447,79.73295605270137,73.69268083653306,66.13930941487446,112.56
2020-03-29,803,277,000858.SZ,2462757.688,1.945,115.505,117.195,114.83,115.3,1.7128,113.56,211965.585,0.33847107,0.779391284,4.395,5.1850000000000005,15.55,6.0,2.2336850000000004,25.763757,5.891832000000001,31.4758825,8.945772,0.005585,438429000000.0,0.01713,8e-06,114.553,112.33214285714284,115.15690476190477,8.212356299310905,131.5816173605266,98.73219216328296,48.116356700047675,113.1544953201885,115.8622271199845,-2.7077317997959938,-3.5920700571423803,-29.007151872107727,70.99284812789227,66.1096449213676,80.75925454094161,2.0349999999999966,3.030000000000001,0.0,3.030000000000001,2.364999999999995,7.805476093175323,64.62334831766788,78.44649238292268,75.52882217768854,66.20677997770514,114.505
2020-03-30,804,276,000858.SZ,2321514.404,-2.58,113.23,114.02,111.7,112.82,-2.2278,115.81,205805.83,0.486180227,0.767525334,4.6,5.16,15.64,5.94,2.278548,25.256311,5.775786,30.85593,8.769575,0.00542,429794000000.0,-0.02228,8e-06,114.399,113.57785714285714,114.5345238095238,7.284200182766873,129.10292417505755,99.96612344399006,47.84711684370258,113.16611142477488,115.66724733331898,-2.5011359085441,-3.3738832274227244,-23.839332290036477,76.16066770996352,69.98792695927405,88.50614921134246,-3.174999999999997,3.1299999999999955,0.0,3.1299999999999955,2.319999999999993,6.982580454679665,74.65308532624742,82.89330922242313,78.00959061927242,66.38643883847811,112.23
