Date,Unnamed: 0,Id,Ts Code,Amount_x,Change,Close,High,Low,Open,Pct Chg,Pre Close,Vol,comment_sentiment,news_sentiment,r1,r2,r3,r4,r5,Ret,PE,PB,PS,Turnover,CirculatedMarketValue,ChangeRatio,Liquidility,MA_5,MA_7,MA_21,20sd,upper_band,lower_band,RSI,EMA_12,EMA_26,MACD,Signal_Line,W%R,K,D,J,up_move,down_move,plus_dm,minus_dm,TR,plus_di,minus_di,DX,ADX,ADXR,momentum
2018-08-12,208,872,601318.SH,1966387.7385,-0.3399999999999999,59.745,60.34,59.205,60.06,-0.56825,60.085,328891.09,0.791666667,0.767964541,2.335,5.779999999999999,4.57,16.475,4.390000000000001,2.8792915,12.259261,1.8576655,1.4948835,0.003035,1092155000000.0,-0.005685,6e-06,59.854,59.52285714285715,60.06666666666667,1.4249927054292537,62.91665207752518,57.21668125580816,43.73949579831932,59.64054505855701,59.60811595786493,0.032429100692077384,0.0012584718515812896,-52.77227722772279,47.22772277227721,54.059405940594075,33.564356435643475,-0.0799999999999983,0.7849999999999966,0.0,0.7849999999999966,1.1350000000000051,12.337662337662342,35.75906851768919,48.6964618249534,25.950781321699715,20.506527680207206,58.745
2018-08-13,209,871,601318.SH,2692879.775,-0.89,59.55,59.85,58.66,59.8,-1.4725,60.44,454649.48,0.543300824381011,0.729597814,2.35,5.82,4.51,16.83,4.32,2.888329,12.219248,1.851602,1.490005,0.0042,1088590000000.0,-0.01473,6e-06,60.088,59.76857142857143,59.99380952380952,1.3685692682891606,62.73094806038784,57.256670987231196,41.46134239592181,59.62661504954824,59.60381107209716,0.022803977451083313,0.005567572971481694,-56.63366336633665,43.366336633663344,48.1848184818482,33.72937293729365,-0.490000000000002,0.5450000000000017,0.0,0.5450000000000017,1.1900000000000048,10.939597315436234,38.16554809843397,55.44419134396355,27.318630533572264,21.257387331805617,58.55
2018-08-14,210,870,601318.SH,1824184.784,-0.5,59.05,59.72,58.58,59.56,-0.8396,59.55,308740.67,0.543300824381011,0.998103081,2.34,5.77,4.59,16.5,4.34,2.912786,12.116652,1.836056,1.477494,0.00285,1079450000000.0,-0.0084,6e-06,59.774,59.69571428571428,59.865714285714276,1.2723451203440912,62.41040452640246,57.32102404502609,39.57481602616515,59.537905041925434,59.56278802971959,-0.02488298779415743,-0.0005225391816461311,-66.53465346534657,33.46534653465344,41.35313531353133,17.689768976897668,-0.13000000000000256,0.0799999999999983,0.0,0.0799999999999983,1.1400000000000006,10.905441570026756,38.090990187332714,55.48475193445607,28.71551198366843,22.07242142852878,58.05
2018-08-15,211,869,601318.SH,3531927.672,-2.02,57.03,59.05,56.67,59.03,-3.4208,59.05,613747.92,0.402559014,0.737794783,2.3,5.67,4.47,16.1,4.19,3.015957,11.702162,1.773247,1.426951,0.00567,1042520000000.0,-0.03421,6e-06,59.092,59.50285714285714,59.62142857142857,1.3831918655206012,62.38781230246977,56.855044840387365,39.19028340080971,59.15207349701383,59.375174101592215,-0.22310060457838432,-0.04503815226099377,-91.66666666666669,8.33333333333332,28.388338833883367,-31.776677667766776,-0.6700000000000017,1.9099999999999966,0.0,1.9099999999999966,2.3799999999999955,11.1085870059064,42.02635165833707,58.18725951261221,31.653895410274295,23.61995541675843,56.03
2018-08-16,212,868,601318.SH,2710351.662,-0.05,56.98,57.95,55.88,56.38,-0.0877,57.03,475074.98,0.471417568,0.728802727,2.32,5.61,4.51,16.9,4.1,3.018603,11.691902,1.771693,1.4257,0.00439,1041610000000.0,-0.00088,6e-06,58.47099999999999,58.982857142857135,59.43952380952381,1.4609715584969798,62.36146692651777,56.517580692529855,44.160583941605836,58.81790834362709,59.19775379777057,-0.3798454541434779,-0.11199961263749061,-78.47358121330736,21.52641878669265,21.108366218226468,22.362523923625012,-1.0999999999999943,0.7899999999999991,0.0,0.7899999999999991,2.0700000000000003,10.920053595355066,36.71281822242067,54.149085794655385,35.10415656844771,24.906477634416333,55.98
2018-08-17,213,867,601318.SH,2009697.401,-0.4,56.58,57.82,56.46,57.7,-0.702,56.98,351360.05,0.434933634,0.722592957,2.3,5.51,4.4,15.73,3.93,3.039943,11.609825,1.759255,1.415692,0.00324,1034300000000.0,-0.00702,5e-06,57.838,58.43142857142857,59.235238095238095,1.5215283175323677,62.27829473030283,56.19218146017336,44.32234432234431,58.473614752299845,59.003846109046826,-0.530231356746981,-0.1956459614593887,-86.30136986301378,13.69863013698622,14.519460752337395,12.05696890628387,-0.13000000000000256,0.5799999999999983,0.0,0.5799999999999983,1.3599999999999994,10.737812911725952,38.55950812472547,56.436525612472124,38.05246479607903,26.612779966332194,55.58
2018-08-18,214,866,601318.SH,2682173.9495,0.59,57.395,57.885000000000005,56.32,56.66,1.0431,56.805,468608.82,0.557351361,0.690895884,2.3,5.57,4.46,16.564999999999998,4.029999999999999,2.9969335,11.777057,1.7845965,1.436084,0.00433,1049195000000.0,0.01043,6e-06,57.407,58.04714285714285,59.055,1.4848228673376025,62.024645734675204,56.085354265324796,47.17636837532581,58.307674021176794,58.88467232319151,-0.5769983020147151,-0.27191642957045403,-70.35225048923678,29.647749510763223,21.62426614481403,45.69471624266161,0.06500000000000483,0.14000000000000057,0.0,0.14000000000000057,1.5650000000000048,8.927000879507474,39.22603342128403,62.92237442922371,42.47403381507606,28.436782201293337,56.395
2018-08-19,215,865,601318.SH,2888904.972,0.605,58.0,58.735,57.16,57.78,1.0415,57.395,494005.345,0.785871396,0.499397451,2.3,5.535,4.41,16.240000000000002,3.965,2.9672955,11.901199,1.8034075,1.451222,0.00456,1060255000000.0,0.010415,5.5e-06,57.197,57.79785714285714,58.90095238095238,1.3633843339665799,61.62772104888554,56.174183713019225,46.992153443766355,58.26033955638036,58.81914103999214,-0.5588014836117807,-0.3292934403787194,-58.51272015655582,41.48727984344418,28.277886497064543,67.90606653620344,0.8499999999999943,0.8399999999999963,0.8499999999999943,0.0,1.5750000000000028,12.519017604868473,37.51358400347741,49.95655951346656,44.09509607193614,30.131114901687184,57.0
2018-08-20,216,864,601318.SH,2653996.237,1.23,57.81,57.82,56.76,56.94,2.1739,56.58,462142.66,0.457718039,0.798499988,2.28,5.53,4.41,16.23,3.96,2.975264,11.862212,1.7975,1.446468,0.00427,1056780000000.0,0.02174,6e-06,57.352999999999994,57.54928571428571,58.72238095238096,1.202997462481557,61.12837587734407,56.31638602741785,49.907407407407426,58.19105654770646,58.74438985184457,-0.5533333041381141,-0.37410141313059836,-62.230919765166334,37.76908023483366,36.30136986301368,40.704500978473604,-0.9149999999999991,0.3999999999999986,0.0,0.3999999999999986,1.0600000000000023,12.763128739197837,37.75758918679358,49.473684210526294,45.752007581479226,31.817514699423796,56.81
2018-08-21,217,863,601318.SH,3768112.543,1.61,59.42,59.65,57.86,57.86,2.785,57.81,636650.64,0.48555761,0.98657969,2.3,5.56,4.42,16.75,4.0,2.894648,12.192573,1.84756,1.486752,0.00588,1086210000000.0,0.02785,6e-06,57.840999999999994,57.60214285714286,58.61857142857143,1.1908266699629124,61.000224768497255,56.2369180886456,49.344569288389515,58.38012477113624,58.79443504800424,-0.4143102768680009,-0.3821431858780789,-30.724070450097855,69.27592954990214,49.510763209393325,108.80626223091978,1.8299999999999983,1.1000000000000014,1.8299999999999983,0.0,1.7899999999999991,17.47743781642081,37.50825445740688,36.429143314651725,45.67970402051736,32.75092705162098,58.42
2018-08-22,218,862,601318.SH,6355540.682,1.51,60.93,61.5,60.37,61.28,2.5412,59.42,1041857.14,0.508972467,0.674850393,2.28,5.5,4.34,16.15,4.0,2.822912,12.502415,1.894511,1.524534,0.00962,1113820000000.0,0.02541,6e-06,58.711,58.159285714285716,58.67714285714285,1.2995894088438755,61.2763216748306,56.0779640394551,61.580381471389636,58.77241326788451,58.952625044448375,-0.18021177656386556,-0.34175690401523623,-10.14234875444841,89.8576512455516,65.63422034342913,138.3045130497965,1.8500000000000014,2.509999999999998,0.0,2.509999999999998,1.1300000000000026,17.774792925900996,48.35460040295488,46.24238320920787,46.39375040771822,33.854108197100715,59.93
2018-08-23,219,861,601318.SH,4682981.908,1.2,62.13,62.38,61.01,61.01,1.9695,60.93,756111.3,0.522455439,0.685334334,2.27,5.51,4.31,16.47,4.2,2.768389,12.748646,1.931823,1.554559,0.00698,1135750000000.0,0.01969,6e-06,59.658,58.895,58.86142857142857,1.4897660536933564,61.84096067881528,55.88189646404186,57.572718154463416,59.28896507282535,59.187986152267015,0.10097892055833313,-0.25320973910052236,-3.8461538461538463,96.15384615384616,85.09580898309996,118.26992049533854,0.8800000000000026,0.6400000000000006,0.8800000000000026,0.0,1.3700000000000045,17.037568796362724,51.68700646087567,50.41782729805013,49.41147180931149,35.647799284272004,61.13
2018-08-24,220,860,601318.SH,3574475.333,0.34,62.47,63.33,61.5,61.7,0.5472,62.13,572631.51,0.483427223,0.500713448,2.27,5.52,4.26,16.34,4.0,2.753322,12.818412,1.942394,1.563066,0.00529,1141970000000.0,0.00547,5e-06,60.552,59.73642857142857,59.082857142857144,1.6714951351536584,62.42584741316446,55.739866872549825,60.0197433366239,59.77835506162145,59.43109828913613,0.3472567724853164,-0.1331164367833546,-11.543624161073824,88.45637583892618,91.48929107944132,82.39054535789589,0.9499999999999957,0.490000000000002,0.9499999999999957,0.0,1.8299999999999983,20.884463996295377,42.370919194257816,33.96778916544657,50.18356728039931,36.589895378306,61.47
2018-08-25,221,859,601318.SH,4194505.238,1.1,62.8,63.03,61.865,62.045,1.78515,61.7,670952.365,0.565883794,0.620705296,2.285,5.545,4.33,16.505,4.155,2.7391655,12.8861255,1.9526555,1.571323,0.006195,1148000000000.0,0.0178499999999999,5.5e-06,61.55,60.50857142857143,59.30928571428571,1.8563642132150444,63.0220141407158,55.59655728785562,63.43394359228104,60.24322351367969,59.680646564014936,0.5625769496647521,0.006022240506266735,-7.114093959731563,92.88590604026844,92.49870934434693,93.66029943211146,-0.29999999999999716,0.365000000000002,0.0,0.365000000000002,1.1649999999999991,21.724470134874696,39.04142581888238,28.497820055489527,49.021846944226795,36.77861999973808,61.8
2018-08-26,222,858,601318.SH,3128993.713,-0.1149999999999999,62.685,63.585,62.05,62.75,-0.17545,62.8,498787.86,0.528691122,0.536072301,2.285,5.565,4.3100000000000005,16.485,4.05,2.7439105,12.8625285,1.949079,1.5684455000000002,0.004605,1145900000000.0,-0.001755,5e-06,62.202999999999996,61.17785714285714,59.49952380952381,1.9628606943090523,63.425245198141916,55.5738024209057,64.87854251012149,60.618881434652046,59.90319126297679,0.7156901716752557,0.14795582674006455,-11.6807268007787,88.3192731992213,89.88718502613864,85.18344954538662,0.5549999999999997,0.18499999999999517,0.5549999999999997,0.0,1.5350000000000037,23.936672967863828,34.59357277882791,18.207509083568876,46.84406460555647,36.39742296362809,61.685
2018-08-27,223,857,601318.SH,3706028.568,1.0,63.47,63.68,62.72,63.08,1.6008,62.47,585793.43,0.496955441,0.999999242,2.3,5.58,4.35,16.54,4.11,2.709942,13.023605,1.973488,1.588087,0.00541,1160250000000.0,0.01601,5e-06,62.711,61.98642857142857,59.768095238095235,2.1465695398644664,64.06123431782417,55.474956158366304,68.72015281757406,61.057515060090196,60.1673993175711,0.8901157425190931,0.29638780989587027,-2.692307692307704,97.30769230769229,92.83762384906068,106.24782922495555,0.09499999999999886,0.6700000000000017,0.0,0.6700000000000017,0.9600000000000009,24.19971333014805,35.57095078834203,19.024780175859355,44.24267809354903,35.780654313560646,62.47
2018-08-28,224,856,601318.SH,2683512.093,-0.57,62.9,63.84,62.6,63.8,-0.8981,63.47,424944.21,0.511730862,0.706277738,2.3,5.61,4.36,16.63,4.1,2.734499,12.906645,1.955764,1.573825,0.00392,1149830000000.0,-0.00898,5e-06,62.864999999999995,62.48357142857143,59.92714285714286,2.227978727574971,64.38310031229281,55.47118540199292,68.26375711574956,61.34097428161478,60.3698141829362,0.971160098678574,0.431342267652411,-11.809045226130714,88.1909547738693,91.2726400935943,82.02758413441927,0.1600000000000037,0.11999999999999744,0.1600000000000037,0.0,1.240000000000002,24.84545886828336,35.02139800285302,16.997617156473414,41.49359703797883,35.10455451082363,61.9
2018-08-29,225,855,601318.SH,1757300.92,0.11,63.01,63.3,62.65,62.68,0.1749,62.9,278926.79,0.578299601,0.748237978,2.29,5.53,4.36,16.36,4.4,2.729725,12.929216,1.959185,1.576577,0.00257,1151840000000.0,0.00175,5e-06,62.973,62.78071428571428,60.14761904761905,2.324723865888561,64.79706677939618,55.49817131584193,84.64658169177291,61.59774746905865,60.56538350271871,1.0323639663399433,0.5515466073899176,-10.427135678392027,89.57286432160797,91.69050380105652,85.33758536271083,-0.5400000000000063,0.04999999999999716,0.0,0.04999999999999716,0.6499999999999986,27.072538860103574,28.523316062176118,2.609506057781934,37.523757505490956,34.588826457882625,62.01
2018-08-30,226,854,601318.SH,2916938.041,0.15,63.16,64.05,63.02,63.5,0.2381,63.01,458496.33,0.401233639,0.73098123,2.26,5.35,4.31,15.94,4.1,2.723243,12.959995,1.963849,1.580331,0.00423,1154580000000.0,0.00238,5e-06,63.045,62.92785714285714,60.26857142857142,2.4217218754649643,65.11201517950136,55.42512767764149,85.3951890034365,61.83809401228039,60.757577317332135,1.0805166949482583,0.6573406249015857,-11.513583441138433,88.48641655886156,88.75007855144628,87.95909257369215,0.75,0.37000000000000455,0.75,0.0,1.029999999999994,32.721796276013094,25.82146768893753,11.786716557530399,34.49787398855346,34.801015278500586,62.16
2018-08-31,227,853,601318.SH,3273908.661,-0.18,62.98,63.43,62.2,62.4,-0.285,63.16,521114.0,0.511217355,0.00266329,2.24,5.25,4.27,15.9,3.98,2.731026,12.92306,1.958252,1.575827,0.00481,1151290000000.0,-0.00285,5e-06,63.104,63.00071428571429,60.3895238095238,2.496088769402468,65.38170134832873,55.39734627071886,87.60282021151593,62.01377185654495,60.922201219751976,1.091570636792973,0.7441866272798632,-13.842173350582158,86.15782664941784,88.07236917662912,82.32874159499525,-0.6199999999999974,0.8200000000000003,0.0,0.8200000000000003,1.2299999999999969,32.95642581356862,27.33039161610588,9.332113449222287,31.1332731197499,34.59286895791446,61.98
2018-09-01,228,852,601318.SH,2472166.733,-0.05,62.94499999999999,63.525,62.565,63.05,-0.07945,62.995,391143.46,0.474555499,1.0,2.245,5.279999999999999,4.24,16.205,4.035,2.7325765,12.9158785,1.957164,1.5749515,0.00361,1150650000000.0,-0.0007949999999999,3.5000000000000004e-06,62.999,63.021428571428565,60.525714285714294,2.5534736273926466,65.63266154049958,55.418767030929004,85.89909443725746,62.157037724768806,61.07203816643701,1.0849995583317948,0.8123492134902496,-15.157750342935582,84.84224965706441,86.49549762178128,81.53575372763066,0.09499999999999886,0.3649999999999949,0.0,0.3649999999999949,0.9600000000000009,34.094151212553456,29.55777460770323,7.126848946660719,27.147878442423973,34.81095612875002,61.94499999999999
2018-09-02,229,851,601318.SH,3741133.4265,0.945,63.89,64.18,62.370000000000005,62.625,1.50745,62.94499999999999,589746.39,0.45781791,0.755864058,2.245,5.27,4.24,16.195,4.14,2.6926735,13.109786,1.986547,1.598596,0.005445,1167925000000.0,0.015075,5e-06,63.19699999999999,63.193571428571424,60.72309523809523,2.64545403276526,66.01400330362576,55.43218717256471,86.49318463444861,62.4236473055736,61.28077608003427,1.1428712255393307,0.8784536159000659,-3.908355795148328,96.09164420485166,89.03057350377799,110.21378560699901,0.6550000000000082,0.19499999999999318,0.6550000000000082,0.0,1.8100000000000023,32.54504504504508,29.166666666666618,5.474452554744659,23.97058508822956,34.03284058008285,62.89
2018-09-03,230,850,601318.SH,2027395.425,-0.25,62.73,63.0,62.11,62.6,-0.397,62.98,323790.59,0.490433854,0.99991987,2.23,5.21,4.17,16.47,3.97,2.74191,12.871762,1.950479,1.569572,0.00299,1146720000000.0,-0.00397,2e-06,63.141,63.087857142857146,60.87452380952381,2.6466434924855453,66.1678107944949,55.58123682455272,77.21238938053094,62.47077848933151,61.38812600003173,1.0826524892997753,0.9192933905800078,-22.943037974683676,77.05696202531632,85.99695196241079,59.17698215112739,-1.1800000000000068,0.2600000000000051,0.0,0.2600000000000051,0.8900000000000006,32.859579306424145,28.65264354747014,6.839186691312467,20.925263836857138,33.33863570916818,61.73
2018-09-04,231,849,601318.SH,4208358.192,2.07,64.8,64.93,62.54,62.85,3.2999,62.73,658378.78,0.492735978,0.999999419,2.25,5.29,4.21,16.49,4.3,2.654321,13.296512,2.014842,1.621365,0.00608,1184560000000.0,0.033,5e-06,63.468999999999994,63.35928571428571,61.14833333333333,2.608512519768648,66.36535837287063,55.931308293796036,78.31578947368419,62.82912026020358,61.64085740743678,1.1882628527667976,0.9730872830173658,-2.850877192982662,97.14912280701733,90.0992430123951,111.24888239626182,1.9300000000000068,0.4299999999999997,1.9300000000000068,0.0,2.3900000000000077,32.325453545904416,27.70753161077513,7.692307692307842,18.872632720975428,32.2761683707464,63.8
2018-09-05,232,848,601318.SH,3235414.305,-2.0,62.8,64.64,62.8,64.41,-3.0864,64.8,507437.18,0.521824889,0.627440744,2.24,5.18,4.19,15.98,3.95,2.738854,12.886126,1.952655,1.571323,0.00468,1148000000000.0,-0.03086,6e-06,63.43299999999999,63.32928571428571,61.423095238095236,2.41208496566337,66.24726516942198,56.59892530676849,59.359359359359345,62.82464022017226,61.726719821700726,1.0979203984715369,0.9980539061082001,-54.33673469387767,45.66326530612233,73.28978337948533,-9.589770840603677,-0.29000000000000625,0.259999999999998,0.0,0.259999999999998,1.8400000000000034,31.111111111111178,14.761904761904749,35.64013840830463,18.115329520910915,32.25453996431457,61.8
2018-09-06,233,847,601318.SH,2827435.706,-0.86,61.32,62.52,61.01,62.1,-1.3831,62.18,457426.29,0.418229093,0.625944471,2.2,5.12,4.18,16.27,3.96,2.804958,12.58244,1.906637,1.534292,0.00422,1120940000000.0,-0.02357,7e-06,63.108000000000004,63.066428571428574,61.629761904761914,2.101009453497182,65.83178081175627,57.42774299776755,46.05647517039921,62.59315710937653,61.696592427500676,0.8965646818758515,0.9777560612617304,-92.09183673469383,7.908163265306163,50.24018379281528,-76.75587778971207,-2.1199999999999974,1.7899999999999991,0.0,1.7899999999999991,1.5100000000000051,26.260504201680728,24.05462184873947,4.384133611691185,14.827208543313848,32.11934017631267,60.32
2018-09-07,234,846,601318.SH,3105514.558,1.46,62.78,63.5,61.6,61.88,2.381,61.32,494711.65,0.368221524,0.646888133,2.21,5.1,4.19,15.99,3.98,2.739726,12.882022,1.952033,1.570823,0.00457,1147630000000.0,0.02381,7e-06,62.886,63.03785714285714,61.925,1.8222485387132101,65.56949707742642,58.280502922573575,51.36084284460055,62.62190216947244,61.7768448402784,0.8450573291940415,0.9512163148481927,-54.846938775510225,45.153061224489775,32.90816326530609,69.64285714285717,0.9799999999999969,0.5900000000000034,0.9799999999999969,0.0,1.8999999999999986,26.321297749869245,23.96650968079537,4.682622268470525,12.73541090781556,31.459489094107433,61.78
2018-09-08,235,845,601318.SH,2417984.264,-0.8049999999999999,61.675,62.695,61.305,62.35,-1.28885,62.48,390408.15,0.590031712,0.63499171,2.17,5.045,4.165,15.615,3.95,2.788905,12.6552835,1.917675,1.5431745,0.0036049999999999,1127430000000.0,-0.01776,7e-06,62.675,62.85642857142857,62.12880952380952,1.5459288427487319,65.22066720930698,59.036951838312056,45.37607891491985,62.47622491263053,61.76930077803556,0.7069241345949706,0.9023578787975484,-83.03571428571435,16.964285714285655,23.341836734693867,4.209183673469234,-0.8049999999999997,0.2950000000000017,0.0,0.2950000000000017,1.3900000000000006,26.014998707008075,23.32557538143261,5.45073375262071,11.089190457610643,30.055518700918718,60.675
2018-09-09,236,844,601318.SH,2626672.9415,0.5549999999999999,62.23,63.04,61.425,61.94,0.9084,61.675,420891.11,0.341274399,0.625551644,2.175,5.02,4.175000000000001,15.945,3.955,2.764156,12.7691655,1.934932,1.557061,0.003885,1137580000000.0,0.009085,6.5e-06,62.16099999999999,62.619285714285716,62.330238095238094,1.1230689567338605,64.57637600870582,60.084100181770374,48.19516065053548,62.43834415684122,61.80342664632922,0.6349175105119969,0.8488698051404381,-68.87755102040826,31.122448979591738,31.079931972789055,31.207482993197104,0.34499999999999886,0.11999999999999744,0.34499999999999886,0.0,1.615000000000002,24.826165336080408,23.22946175637391,3.322615219721501,10.025983753050117,28.43502417930329,61.23
2018-09-10,237,843,601318.SH,2008532.822,-0.75,62.03,62.87,61.6,62.6,-1.1946,62.78,323390.01,0.481969159,0.618293165,2.14,4.97,4.15,14.96,3.94,2.772852,12.728127,1.928713,1.552057,0.00299,1133920000000.0,-0.01195,7e-06,62.00699999999999,62.519285714285715,62.531190476190474,0.8603751859082485,64.25194084800697,60.810440104373974,44.009983361064904,62.37552197886565,61.82020985771224,0.5553121211534062,0.7901582683430317,-73.97959183673467,26.02040816326533,24.702380952380906,28.656462585034177,-0.1700000000000017,0.17500000000000426,0.0,0.17500000000000426,1.269999999999996,24.43599493029157,20.354879594423313,9.11148839841554,9.317891483232701,26.780284788390865,61.03
2018-09-11,238,842,601318.SH,2147831.325,-0.35,61.68,62.58,61.25,62.0,-0.5642,62.03,347070.57,0.480703576,0.612975341,2.14,4.94,4.16,15.9,3.93,2.788586,12.656309,1.917831,1.543299,0.0032,1127530000000.0,-0.00564,6e-06,62.07899999999999,62.07357142857143,62.63880952380952,0.7935235793931831,64.22585668259589,61.05176236502315,44.83050847457628,62.268518597501696,61.80982394232615,0.45869465517554886,0.7238655457095352,-82.90816326530613,17.09183673469388,24.74489795918365,1.7857142857143415,-0.28999999999999915,0.3500000000000014,0.0,0.3500000000000014,1.3299999999999983,23.517537219278374,22.028766086298265,3.268698060941918,8.337254404980452,24.915425721479643,60.68
2018-09-12,239,841,601318.SH,2644081.431,-1.08,60.6,61.46,60.28,61.31,-1.751,61.68,435460.28,0.465870934,0.616966832,2.12,4.98,4.17,15.14,3.97,2.838284,12.434701,1.88425,1.516277,0.00402,1107780000000.0,-0.01751,6e-06,61.64300000000001,61.759285714285724,62.62309523809524,0.9178399628305356,64.45877516375631,60.78741531243417,40.56382145653878,62.01182342865528,61.72020735400569,0.29161607464959616,0.6374156514975474,-93.11827956989247,6.881720430107524,16.66465510935558,-12.684148928388584,-1.1199999999999974,0.9699999999999989,0.0,0.9699999999999989,1.1799999999999997,22.904890636520076,25.976898500860173,6.28456510809444,8.599758622859916,23.061758064175436,59.6
2018-09-13,240,840,601318.SH,3328513.24,1.8,62.4,62.4,61.01,61.78,2.9703,60.6,538846.97,0.46740817,0.772550103,2.9,5.0,4.2,15.36,3.99,2.75641,12.804048,1.940218,1.561315,0.00497,1140690000000.0,0.0297,7e-06,61.788,61.91357142857142,62.63595238095238,0.9186865266296573,64.4733254342117,60.79857932769307,47.36477115117893,62.071542901169856,61.77056236482008,0.3009805363497762,0.5701286284679933,-54.408602150537746,45.591397849462254,23.188318338087885,90.397556872211,0.9399999999999977,0.7299999999999969,0.9399999999999977,0.0,1.3900000000000006,23.42429364887711,25.52523545037431,4.292057227429649,8.064425813567006,21.281149901060232,61.4
2018-09-14,241,839,601318.SH,3529776.705,0.9,63.3,63.76,62.42,62.57,1.4423,62.4,558370.41,0.497046264,0.563613175,2.4,5.5,4.26,14.9,3.95,2.71722,12.988722,1.968202,1.583834,0.00515,1157140000000.0,0.01442,6e-06,62.001999999999995,61.987857142857145,62.67547619047619,0.9298829510384178,64.53524209255302,60.81571028839935,51.05680317040951,62.260536300989884,61.88385404150007,0.3766822594898116,0.5314393546723569,-35.05376344086038,64.94623655913962,39.13978494623647,116.55913978494594,1.3599999999999994,1.4100000000000037,0.0,1.4100000000000037,1.3399999999999963,23.30050444391067,28.224837857314455,9.557109557109532,8.08049696413038,19.60688504194014,62.3
2018-09-15,242,838,601318.SH,2507557.7675,0.505,62.455,62.79,61.63,62.04,0.86115,61.95,404221.42,0.57573205,0.56891125,2.55,4.955,4.23,14.82,3.95,2.753985,12.815334,1.941928,1.562691,0.00373,1141695000000.0,0.00861,6.5e-06,62.087,62.09928571428571,62.65904761904761,0.9310993431650796,64.52124630537777,60.79684893271745,48.4639498432602,62.29045379314529,61.9261611495371,0.3642926436081879,0.49801001245952314,-53.225806451613025,46.774193548386975,52.43727598566295,35.44802867383504,-0.9699999999999989,0.7899999999999991,0.0,0.7899999999999991,1.1599999999999966,23.07875327147279,29.978586723768778,13.004484304932731,8.50032806114981,17.82410325178689,61.455
2018-09-16,243,837,601318.SH,3781798.588,1.255,63.71,64.03,62.260000000000005,62.36,2.00895,62.455,596969.87,0.46328906,0.574742286,2.35,5.234999999999999,4.305,14.615,3.965,2.699845,13.0728515,1.98095,1.5940925,0.00551,1164635000000.0,0.02009,6e-06,62.492999999999995,62.31071428571429,62.707857142857144,0.9435814680473769,64.5950200789519,60.82069420676239,49.44649446494465,62.50884551727678,62.0582973606825,0.45054815659428016,0.48851764128647457,-26.236559139785044,73.76344086021496,61.827956989247184,97.6344086021505,1.240000000000002,0.6300000000000026,1.240000000000002,0.0,1.769999999999996,25.91179976162099,30.035756853396954,7.371112057946377,8.635803739949932,16.303194414089745,62.71
2018-09-17,244,836,601318.SH,1686602.295,-0.79,62.51,63.18,62.25,62.3,-1.248,63.3,269595.87,0.45753494,0.581068402,2.2,4.91,4.26,14.28,3.91,2.75156,12.82662,1.943638,1.564067,0.00249,1142700000000.0,-0.01248,6e-06,62.875,62.37928571428571,62.662142857142854,0.9426020466885218,64.5473469505199,60.77693876376581,49.325153374233125,62.509023130003435,62.091756815446765,0.4172663145566702,0.4742673759405137,-52.0430107526883,47.956989247311704,56.16487455197122,31.541218637992685,-0.8500000000000014,0.010000000000005116,0.0,0.010000000000005116,0.9299999999999997,25.862479181537008,28.788960266476376,5.35481062255122,8.529776877895557,14.727520357376347,61.51
2018-09-18,245,835,601318.SH,4033820.471,1.61,64.12,64.3,62.1,62.15,2.5756,62.51,635569.33,0.484321204,0.640915773,2.3,4.97,4.35,14.33,3.98,2.68247,13.156981,1.993698,1.604351,0.00587,1172130000000.0,0.02576,6e-06,63.21900000000001,62.72785714285715,62.720238095238095,0.9960610251334064,64.7123601455049,60.72811604497128,47.85353535353538,62.75686572538752,62.241997051339595,0.5148686740479249,0.482387635561996,-11.926605504587066,88.07339449541294,69.93127486764654,124.35763375094578,1.1199999999999974,0.14999999999999858,1.1199999999999974,0.0,2.1999999999999957,22.208883553421348,29.051620648259373,13.348946135831545,8.933822481004393,13.903227600989911,63.120000000000005
2018-09-19,246,834,601318.SH,5411874.454,1.03,65.15,65.8,63.81,64.09,1.6064,64.12,834705.07,0.534541211,0.999731985,2.3,5.2,4.36,14.39,4.1,2.640061,13.368329,2.025724,1.630123,0.00771,1190960000000.0,0.01606,6e-06,63.58900000000001,63.37785714285714,62.82214285714285,1.133708951557871,65.08956076025859,60.55472495402711,57.901815736382,63.12504022917406,62.457404677166295,0.6676355520077664,0.5194372188511501,-11.775362318840434,88.22463768115956,74.75167380796141,115.17056542755589,1.5,1.7100000000000009,0.0,1.7100000000000009,1.9899999999999949,22.05005959475565,35.75685339690117,23.711340206185728,8.08176546656733,13.098547493739122,64.15
2018-09-20,247,833,601318.SH,2721332.741,-0.35,64.8,65.56,64.61,65.2,-0.5372,65.15,418923.78,0.637566156,0.016309356,2.4,5.1,4.33,14.19,4.11,2.654321,13.296512,2.014842,1.621365,0.00387,1184560000000.0,-0.00537,6e-06,64.058,63.72071428571429,62.900238095238095,1.2183572579071706,65.33695261105244,60.46352357942375,62.663755458515254,63.38272634776267,62.63093025663546,0.7517960911272112,0.5659089933063624,-18.115942028985522,81.88405797101449,86.06069671586233,73.53078048131877,-0.23999999999999488,0.7999999999999972,0.0,0.7999999999999972,0.9500000000000028,22.654910604947332,31.888317413666517,16.92860350246986,8.977799030194376,11.902503786754112,63.8
