Id,Date,Ts Code,Amount,Change,Close,High,Low,Open,Pct Chg,Pre Close,Vol,comment_sentiment,news_sentiment,r1,r2,r3,r4,r5
1011,3/26/2018,600519.SH,3276880.07,2.43,713.49,715.06,701.88,708,0.34,711.06,46256.11,0.533404,0.254288,17.38,69.99,13.35,5.12,236.63
1010,3/27/2018,600519.SH,3399900.239,1.25,714.74,725.88,704,723,0.18,713.49,47548.44,0.403659,0.614157,18.19,68.47,13.61,5.29,241.74
1009,3/28/2018,600519.SH,7786098.263,-32.69,682.05,703,669,699.97,-4.57,714.74,113539.72,0.455424,0.493964,17.2,64.74,13.32,5.18,241.77
1008,3/29/2018,600519.SH,5362890.034,7.05,689.1,697.85,658.41,682.2,1.03,682.05,79081.96,0.465019,0.398465,18.92,67.5,13.43,5.22,240.98
1007,3/30/2018,600519.SH,2502696.336,-5.48,683.62,693.5,679.88,686,-0.8,689.1,36540.28,0.499491,0.101128,18.46,66.36,13.46,5.43,236.18
1006,3/31/2018,600519.SH,,,,,,,,,,0.494873,0.400269,,,,,
1005,4/1/2018,600519.SH,,,,,,,,,,0.543882,0.427912,,,,,
1004,4/2/2018,600519.SH,2185060.765,-3.56,680.06,691,674.11,680,-0.52,683.62,32039.08,0.46172,0.90664,18.14,66.43,13.41,5.43,236.88
1003,4/3/2018,600519.SH,2737509.485,-2.15,677.91,687,675.39,678,-0.32,680.06,40235.58,0.478756,0.043557,17.52,67.12,13.42,5.4,238.91
1002,4/4/2018,600519.SH,3948712.791,16.1,694.01,700.43,680.38,682,2.37,677.91,56891.31,0.568398,0.511281,17.35,69.9,13.26,5.5,239.4
1001,4/5/2018,600519.SH,,,,,,,,,,0.541554,0.512225,,,,,242.27
1000,4/6/2018,600519.SH,,,,,,,,,,0.586914,0.00001,,,,,241.75
999,4/7/2018,600519.SH,,,,,,,,,,0.683486,0.593768,,,,,
998,4/8/2018,600519.SH,,,,,,,,,,0.490386,0.961693,,,,,
997,4/9/2018,600519.SH,2149178.951,4.29,698.3,705.43,690.15,697.1,0.62,694.01,30833.05,0.494747,0.000033,17.78,69.75,13.33,5.62,227.57
996,4/10/2018,600519.SH,2252069.676,9.72,708.02,708.5,698.46,704.8,1.39,698.3,32043.25,0.565606,0.999966,17.95,7.38,13.45,5.57,
995,4/11/2018,600519.SH,1822237.882,-2.66,705.36,714.78,703.02,710,-0.38,708.02,25723.18,0.495588,0.517889,17.81,7.31,13.94,5.59,
994,4/12/2018,600519.SH,2139139.504,-11.16,694.2,706.88,692.22,704,-1.58,705.36,30713.61,0.515101,0.580181,17.4,69.2,13.65,5.51,
993,4/13/2018,600519.SH,1904051.062,-7.34,686.86,701,685.08,698.5,-1.06,694.2,27549.52,0.545154,0.502847,17.61,67.98,13.71,5.55,
992,4/14/2018,600519.SH,,,,,,,,,,0.58428,0.00001,,,,,
991,4/15/2018,600519.SH,,,,,,,,,,0.458835,0.478998,,,,,
990,4/16/2018,600519.SH,2241463.093,-5.48,681.38,686.85,677,680.58,-0.8,686.86,32939.67,0.487766,0.917244,16.93,67.97,13.42,5.43,
989,4/17/2018,600519.SH,2377407.817,-15.18,666.2,685.38,665.6,685,-2.23,681.38,35172.76,0.487126,0.628063,16.5,67,13.7,5.39,
988,4/18/2018,600519.SH,4104175.827,-10.56,655.64,671,645,671,-1.59,666.2,62616.6,0.486056,0.953937,16.23,66.33,13.11,5.39,221
987,4/19/2018,600519.SH,2976468.492,24.32,679.96,680,656.66,659.85,3.71,655.64,44207.57,0.505575,0.038843,16.25,7.37,13.17,5.4,219.73
986,4/20/2018,600519.SH,2831559.751,-9.7,670.26,694,668.23,681,-1.43,679.96,41511.68,0.534482,0.329413,15.86,69.63,12.82,5.36,220.13
985,4/21/2018,600519.SH,,,,,,,,,,0.607746,0.006488,,,,,
984,4/22/2018,600519.SH,,,,,,,,,,0.453348,0.366877,,,,,
983,4/23/2018,600519.SH,2196761.047,3.75,674.01,680.33,666.01,666.01,0.56,670.26,32659.2,0.571314,0.368685,15.45,69.69,12.7,5.23,217.2
982,4/24/2018,600519.SH,3252280.969,15.87,689.88,693.5,675,676,2.35,674.01,47282.56,0.484377,0.390603,16.19,72.43,12.99,5.27,216.3
981,4/25/2018,600519.SH,1738767.067,1.09,690.97,692,683.02,689,0.16,689.88,25252.22,0.478405,0.372128,16,72.34,12.97,5.25,219.32
980,4/26/2018,600519.SH,2378744.475,-12.74,678.23,692.28,673,692,-1.84,690.97,35047.9,0.438045,0.471699,15.3,69.1,12.53,5.15,222.9
979,4/27/2018,600519.SH,3866680.412,-15.7,662.53,688.36,655,685.25,-2.31,678.23,57915.21,0.458745,0.321421,15.36,67.98,12.65,5.1,224.9
978,4/28/2018,600519.SH,,,,,,,,,,0.473454,0.276728,,,,,
977,4/29/2018,600519.SH,,,,,,,,,,0.466049,0.379528,,,,,
976,4/30/2018,600519.SH,,,,,,,,,,0.482971,0.006814,,,,,229.52
975,5/1/2018,600519.SH,,,,,,,,,,0.615887,0.776577,,,,,222.65
974,5/2/2018,600519.SH,4589885.607,5.3,667.83,668.99,645.06,660,0.8,662.53,70259.11,0.479952,0.056023,15,71.22,12.83,5.1,226.02
973,5/3/2018,600519.SH,2426248.236,3.05,670.88,673.68,658,666,0.46,667.83,36326.53,0.394393,0.432857,15.42,73.8,12.93,5.13,230.33
972,5/4/2018,600519.SH,2492610.223,-8.01,662.87,674.83,660.57,670.98,-1.19,670.88,37375.84,0.553671,0.008569,15.65,72.9,12.84,5.16,230.08
971,5/5/2018,600519.SH,,,,,,,,,,0.562929,0.996331,,,,,
970,5/6/2018,600519.SH,,,,,,,,,,0.520339,0.590069,,,,,
969,5/7/2018,600519.SH,5858519.223,35.3,698.17,701.88,657.77,659.95,5.33,662.87,85591.43,0.482461,0.201477,15.8,76,12.98,5.2,227.88
968,5/8/2018,600519.SH,4414037.853,10.66,708.83,712.13,698.03,698.03,1.53,698.17,62497.83,0.514524,0.541314,16.61,76.4,13.6,5.23,223.2
967,5/9/2018,600519.SH,2267880.036,-6.88,701.95,712.3,697.12,709.08,-0.97,708.83,32331.06,0.508563,0.259383,16.19,76.25,12.95,5.18,217
966,5/10/2018,600519.SH,2794919.589,12.24,714.19,716,703.5,703.5,1.74,701.95,39293.8,0.5867,0.99686,17.81,77.98,13.15,5.16,221.93
965,5/11/2018,600519.SH,2826877.192,3.83,718.02,730.5,715.7,718.69,0.54,714.19,39141.65,0.561921,0.487064,18.62,77.6,12.91,5.16,226.89
964,5/12/2018,600519.SH,,,,,,,,,,0.483798,0.501722,,,,,
963,5/13/2018,600519.SH,,,,,,,,,,0.518824,0.344289,,,,,
962,5/14/2018,600519.SH,3753818.029,24.39,742.41,743,724,724,3.4,718.02,51014.71,0.548949,0.658565,16.77,78.32,12.87,5.9,230.22
961,5/15/2018,600519.SH,2811622.722,0.65,743.06,746.44,734,746,0.09,742.41,38055.8,0.448815,0.597564,18.45,79.38,12.95,5.8,238.64
960,5/16/2018,600519.SH,2275092.45,-8.54,734.52,745.66,733.28,740,-1.15,743.06,30795.2,0.402469,0.132303,19.6,79.17,12.86,5.5,235
959,5/17/2018,600519.SH,2077476.64,-7.14,727.38,737.5,724,735.12,-0.97,734.52,28517.93,0.467218,0.687943,18.78,77.7,12.84,5.2,236.24
958,5/18/2018,600519.SH,2140724.039,11.94,739.32,741,721.19,723.99,1.64,727.38,29255.17,0.450809,0.589666,18.48,77.59,12.87,5.6,240
957,5/19/2018,600519.SH,,,,,,,,,,0.457671,0.905382,,,,,
956,5/20/2018,600519.SH,,,,,,,,,,0.501306,0.768821,,,,,
955,5/21/2018,600519.SH,2150582.003,-4.5,734.82,747.3,732.48,744,-0.61,739.32,29059.58,0.468815,0.50127,18.42,77.18,13.15,5.8,240.5
954,5/22/2018,600519.SH,1250693.946,4.75,739.57,739.84,730.02,735.22,0.65,734.82,16998.96,0.612729,0.80684,18.15,77.65,13.8,5.4,238.08
953,5/23/2018,600519.SH,2061375.201,-15.79,723.78,740,723.58,740,-2.14,739.57,28268.71,0.53948,0.555682,17.98,76.44,13.15,5.2,236.65
952,5/24/2018,600519.SH,2191695.815,-8.38,715.4,728.66,713,720,-1.16,723.78,30416.34,0.490034,0.00001,18.5,74.2,13.21,5,235.6
951,5/25/2018,600519.SH,1908701.139,1.46,716.86,727,712,712,0.2,715.4,26511.46,0.539662,0.018629,18.75,74.3,13.1,4.95,225
950,5/26/2018,600519.SH,,,,,,,,,,0.481004,0.974523,,,,,
949,5/27/2018,600519.SH,,,,,,,,,,0.433018,0.795491,,,,,
948,5/28/2018,600519.SH,3129960.293,23.54,740.4,740.66,715.12,718,3.28,716.86,42805.23,0.54808,0.00001,17.57,77.45,12.76,4.83,218.4
947,5/29/2018,600519.SH,3029700.817,-8.97,731.43,750,731.28,738.8,-1.21,740.4,40820.27,0.490681,0.643352,16.61,76.34,12.81,4.72,216.44
946,5/30/2018,600519.SH,2706486.799,-5.56,725.87,737.3,720.05,727.22,-0.76,731.43,37147.1,0.507859,0.670587,15.45,76.8,12.15,4.52,222.2
945,5/31/2018,600519.SH,5356222.572,25.26,751.13,751.62,730.24,730.25,3.48,725.87,71852.87,0.520782,0.999989,16.14,78.98,12.32,4.55,220.57
944,6/1/2018,600519.SH,2694415.012,-6.02,745.11,754.98,738.76,751.13,-0.8,751.13,36177.63,0.545603,0.021491,15.87,78.62,12.22,4.55,219.99
943,6/2/2018,600519.SH,,,,,,,,,,0.537074,0.427107,,,,,
942,6/3/2018,600519.SH,,,,,,,,,,0.492686,0.740939,,,,,
941,6/4/2018,600519.SH,5697540.359,36.86,781.97,782.9,745.88,752.35,4.95,745.11,73805.97,0.503812,1,15.95,81.8,12.29,4.56,212.9
940,6/5/2018,600519.SH,4136578.583,6.08,788.05,794.7,777.23,786.5,0.78,781.97,52629.67,0.569295,0.833998,16.36,82.8,12.43,4.6,206.9
939,6/6/2018,600519.SH,3870616.725,-2.3,785.75,800.95,782.3,788,-0.29,788.05,48969.48,0.555836,0.750535,16.6,82.11,12.45,4.62,206.47
938,6/7/2018,600519.SH,3078137.471,-4.78,780.97,795.55,778.9,789.98,-0.61,785.75,39167.78,0.527296,0.947472,15.4,8.85,12.28,4.55,209
937,6/8/2018,600519.SH,2712363.711,-3.02,777.95,785.9,770,780,-0.39,780.97,34958.46,0.526868,0.628898,15.48,8.39,11.98,4.43,205.94
936,6/9/2018,600519.SH,,,,,,,,,,0.466765,0.57632,,,,,
935,6/10/2018,600519.SH,,,,,,,,,,0.634392,1,,,,,
934,6/11/2018,600519.SH,2837404.005,-2.22,775.73,786,768.33,776.05,-0.29,777.95,36547.55,0.522518,0.521116,15.84,82.48,12,4.41,207.26
933,6/12/2018,600519.SH,4385043.27,23.46,799.19,803.5,776.5,778,3.02,775.73,55287.08,0.518226,0.999976,15.73,86,12.4,4.42,211.02
932,6/13/2018,600519.SH,2803441.679,-8.86,790.33,802.62,788.88,800,-1.11,799.19,35244.37,0.493486,0.000004,15.39,85.47,11.88,4.29,217.48
931,6/14/2018,600519.SH,2830514.231,-4.2,786.13,793.8,775.18,790,-0.53,790.33,36159.61,0.483571,0.675974,15.45,84.41,11.91,4.3,215.8
930,6/15/2018,600519.SH,2455441.877,-1.8,773.33,778.58,769.1,773.2,-0.23,775.13,31707.73,0.52755,0.260849,15.18,83.25,11.66,4.19,217.72
929,6/16/2018,600519.SH,,,,,,,,,,0.446259,0.000004,,,,,
928,6/17/2018,600519.SH,,,,,,,,,,0.584868,0.366751,,,,,
927,6/18/2018,600519.SH,,,,,,,,,,0.565402,0.000238,,,,,217.5
926,6/19/2018,600519.SH,4535664.03,-35.33,738,769,737,769,-4.57,773.33,60195.87,0.47377,0.449927,13.66,79.88,1.57,3.92,216.32
925,6/20/2018,600519.SH,3454583.693,25.59,763.59,765,741,741,3.47,738,45838.02,0.524965,0.387335,13.43,82.6,1.61,3.93,214.98
924,6/21/2018,600519.SH,3013867.644,-4.27,759.32,778.89,758.77,765.22,-0.56,763.59,39182.55,0.471459,0.360836,12.3,8.88,1.23,3.86,214
923,6/22/2018,600519.SH,2190055.865,7.21,766.53,767,750,754,0.95,759.32,28854.81,0.507787,0.462707,12.58,8.18,1.32,3.94,204.1
922,6/23/2018,600519.SH,,,,,,,,,,0.361781,0.539463,,,,,
921,6/24/2018,600519.SH,,,,,,,,,,0.49575,0.511041,,,,,
920,6/25/2018,600519.SH,2543272.262,-0.97,765.56,778.97,764.9,766,-0.13,766.53,32934.16,0.532312,0.438179,12.91,82.11,1.48,3.92,201.39
919,6/26/2018,600519.SH,3516945.435,-10.76,754.8,769.88,747,765.31,-1.41,765.56,46577.98,0.455923,0.011781,13.16,81.48,1.44,4.2,210.07
918,6/27/2018,600519.SH,4194739.085,-32.36,722.44,757,721,752,-4.29,754.8,57298.01,0.465112,0.605154,13.1,76.55,1.34,3.99,208.9
917,6/28/2018,600519.SH,3610842.734,-11.51,710.93,719,697,714,-1.59,722.44,50833.94,0.479009,0.670624,12.75,73.65,1.2,3.97,205.58
916,6/29/2018,600519.SH,2378884.218,20.53,731.46,732.3,705,712.3,2.89,710.93,32929.27,0.467885,1,13.33,76,1.48,4.4,201.68
915,6/30/2018,600519.SH,,,,,,,,,,0.48699,0.340509,,,,,
914,7/1/2018,600519.SH,,,,,,,,,,0.552561,0.001005,,,,,
913,7/2/2018,600519.SH,2709882.026,-19.91,711.55,739.33,703,734.52,-2.72,731.46,37558.11,0.496162,0.385869,12.9,74.28,1.33,3.94,205.39
912,7/3/2018,600519.SH,5743330.241,-16.63,694.92,715.78,678.23,709.76,-2.34,711.55,82837.1,0.480255,0.564162,13.1,72.38,1.46,4.6,201.56
911,7/4/2018,600519.SH,2637494.71,-4.01,690.91,700,688,692,-0.58,694.92,37990.75,0.495331,0.381448,13.34,7.7,1.63,4.2,223.95
910,7/5/2018,600519.SH,3333680.083,11.48,702.39,716.2,700,700,1.66,690.91,47123.8,0.501407,0.002475,12.3,7.82,1.4,3.92,220.9
909,7/6/2018,600519.SH,3140922.35,11.73,714.12,720.93,699.26,707,1.67,702.39,44156.61,0.483357,0.708096,11.79,7.62,1,3.98,218.2
908,7/7/2018,600519.SH,,,,,,,,,,0.442954,0.749796,,,,,
907,7/8/2018,600519.SH,,,,,,,,,,0.540617,0.78554,,,,,
906,7/9/2018,600519.SH,2944655.287,13.12,727.24,729.86,719.73,720.03,1.84,714.12,40572.66,0.440836,0.757616,12.42,73.54,1.15,4.2,207
905,7/10/2018,600519.SH,2096683.487,-1.48,725.76,731.5,713.33,729,-0.2,727.24,29010.47,0.492624,0.699009,12.97,73.37,1.28,4.2,203.72
904,7/11/2018,600519.SH,1736875.98,-6.18,719.58,724,702.22,710,-0.85,725.76,24278.45,0.486137,0.676638,12.48,72.8,1.8,3.91,203.36
903,7/12/2018,600519.SH,2947129.14,17.96,737.54,741.17,718,718,2.5,719.58,40170.04,0.55779,0.579976,12.73,73.9,1.31,3.99,201.89
902,7/13/2018,600519.SH,2152944.602,9.45,746.99,748.1,735.12,742.3,1.28,737.54,28907.04,0.489816,1,12.75,75.75,1.32,3.98,192.82
901,7/14/2018,600519.SH,,,,,,,,,,0.592668,1,,,,,
900,7/15/2018,600519.SH,,,,,,,,,,0.571349,0.590071,,,,,
899,7/16/2018,600519.SH,2454501.604,7.69,754.68,764.11,751.03,752.3,1.03,746.99,32474.87,0.575066,0.347366,13.8,75.42,1.35,4.2,188.72
898,7/17/2018,600519.SH,2064190.615,-12.25,742.43,757,736.02,757,-1.62,754.68,27806.03,0.517841,0.542418,13.27,74.4,1.28,4.2,189.49
897,7/18/2018,600519.SH,1818760.392,-4.99,737.44,749.69,735,742.43,-0.67,742.43,24521.71,0.528347,0.000002,13.16,73.31,1.33,4.1,181.98
896,7/19/2018,600519.SH,1337080.011,3.51,740.95,743.95,735.02,739,0.48,737.44,18078.5,0.488179,0.509242,13.13,73.38,1.22,3.97,171.12
895,7/20/2018,600519.SH,2249792.135,0.18,741.13,743.13,728,741.5,0.0243,740.95,30548.5,0.460048,0.482057,13.4,73.43,1.34,4.1,167.5
894,7/21/2018,600519.SH,,,,,,,,,,0.604903,0.816175,,,,,
893,7/22/2018,600519.SH,,,,,,,,,,0.4678,0.447035,,,,,
892,7/23/2018,600519.SH,2621763.717,-9.06,732.07,741.15,720.01,736,-1.2225,741.13,35969.89,0.479582,0.999997,12.99,72.12,1.46,4.11,
891,7/24/2018,600519.SH,3091209.135,13.33,745.4,747.3,723,732.68,1.8209,732.07,41808.6,0.546593,0.000104,13.23,75.3,1.68,4.24,
890,7/25/2018,600519.SH,1618737.612,-1.59,743.81,749.88,740.01,746.95,-0.2133,745.4,21743.88,0.531216,0.310082,13.29,75,1.76,4.2,168.61
889,7/26/2018,600519.SH,1707662.628,-8.19,735.62,748.9,734.23,748.9,-1.1011,743.81,23067.26,0.532859,0.318948,13.13,74.19,1.76,4.25,167.98
888,7/27/2018,600519.SH,1546655.26,2.94,738.56,744.3,730,736,0.3997,735.62,20913.6,0.524213,0.398488,13.73,74.19,11.14,4.22,163
887,7/28/2018,600519.SH,,,,,,,,,,0.537957,0.458319,,,,,
886,7/29/2018,600519.SH,,,,,,,,,,0.627033,0.535663,,,,,
885,7/30/2018,600519.SH,3058614.52,-19.35,719.21,740.66,715,738.9,-2.62,738.56,42171.66,0.469664,0.000018,13.58,72.6,11.45,4.23,165.57
884,7/31/2018,600519.SH,1499353.469,7.23,726.44,727.88,719.21,720.3,1.0053,719.21,20683.46,0.441086,0.149059,13.8,72.15,11.19,4.21,158.36
883,8/1/2018,600519.SH,1821933.661,-11.5,714.94,732.3,714.11,731.4,-1.5831,726.44,25237.88,0.445918,0.372141,12.4,7.2,11.18,4.1,155.88
882,8/2/2018,600519.SH,3840134.516,-19.1,695.84,715.97,687.88,715.97,-2.6716,714.94,55001.43,0.431971,0.875729,11.62,67.92,1.88,4.1,157.68
881,8/3/2018,600519.SH,3230239.085,-16.85,678.99,695,676.2,695,-2.4215,695.84,47336.99,0.447032,0.817303,11.45,65.67,11.11,3.95,157
