Id,Date,Ts Code,Amount,Change,Close,High,Low,Open,Pct Chg,Pre Close,Vol,comment_sentiment,news_sentiment,r1,r2,r3,r4,r5
78,10/14/2020,000858.SZ,4414453.297,-2.87,239.4,244.33,238.18,241.79,-1.1846,242.27,183193.72,0.523520217,0.594736996,4.25,8.44,5.22,2.9,8.58
79,10/13/2020,000858.SZ,4169972.23,0.52,242.27,244.6,238.84,241.75,0.2151,241.75,171910.51,0.521908982,0.594735535,4.32,8.72,5.28,2,8.75
80,10/12/2020,000858.SZ,7713734.277,14.18,241.75,242.01,229,229,6.231,227.57,324557.04,0.50640981,0.594732666,4.34,8.75,5.29,19.29,8.6
81,10/11/2020,000858.SZ,,,,,,,,,,0.594050961,0.594731577,,,,,
82,10/10/2020,000858.SZ,,,,,,,,,,0.501833135,0.594732878,,,,,
83,10/9/2020,000858.SZ,4736861.7,6.57,227.57,229.55,223.29,225,2.9729,221,208933.88,0.520731428,0.594733894,4.23,8.48,5.21,19.21,8.5
84,10/8/2020,000858.SZ,,,,,,,,,,0.493141382,0.594733924,,,,,
85,10/7/2020,000858.SZ,,,,,,,,,,0.45712753,0.594733412,,,,,
86,10/6/2020,000858.SZ,,,,,,,,,,0.55275069,0.594733058,,,,,
87,10/5/2020,000858.SZ,,,,,,,,,,0.589789845,0.594733124,,,,,
88,10/4/2020,000858.SZ,,,,,,,,,,0.73190312,0.594733382,,,,,
89,10/3/2020,000858.SZ,,,,,,,,,,0.498992185,0.594733466,,,,,
90,10/2/2020,000858.SZ,,,,,,,,,,0.40603762,0.594733394,,,,,
91,10/1/2020,000858.SZ,,,,,,,,,,0.625637729,0.594733306,,,,,
92,9/30/2020,000858.SZ,3608733.491,1.27,221,225,220.1,221,0.578,219.73,162341.85,0.488467911,0.74926027,4.9,8.27,5.18,18.5,7.98
93,9/29/2020,000858.SZ,2199769.865,-0.4,219.73,222.8,218.77,222,-0.1817,220.13,99720.97,0.463403726,0.999980953,4.11,8.35,5.24,18.4,8.46
94,9/28/2020,000858.SZ,3363291.339,2.93,220.13,222.85,218,218.34,1.349,217.2,152644.25,0.478056139,0.525966099,4.9,8.25,5.24,17.86,7.88
95,9/27/2020,000858.SZ,,,,,,,,,,0.540891547,0.676567915,,,,,
96,9/26/2020,000858.SZ,,,,,,,,,,0.475279645,0.69020699,,,,,
97,9/25/2020,000858.SZ,2449369.664,0.9,217.2,219.44,216.37,217.01,0.4161,216.3,112516.53,0.475965752,0.999920839,4.14,8.42,5.25,17.95,8.75
98,9/24/2020,000858.SZ,3569684.235,-3.02,216.3,221.37,215.88,218.08,-1.377,219.32,163652.37,0.460951523,0.773650511,4.17,8.54,5.25,18.37,9.72
99,9/23/2020,000858.SZ,5469429.699,-3.58,219.32,221.49,212.46,216.6,-1.6061,222.9,251794.88,0.448323719,0.615480829,4.36,8.99,5.3,18.88,1.8
100,9/22/2020,000858.SZ,2711926.528,-2,222.9,226.77,222,222.46,-0.8893,224.9,120913.7,0.472533667,0.878875421,4.38,8.88,5.3,18.52,1.9
101,9/21/2020,000858.SZ,2942680.885,-4.62,224.9,229.55,224.47,228,-2.0129,229.52,130284.69,0.491668331,0.999860559,4.49,9.18,5.38,18.73,11.17
102,9/20/2020,000858.SZ,,,,,,,,,,0.47616984,0.826332525,,,,,
103,9/19/2020,000858.SZ,,,,,,,,,,0.611348771,0.849020114,,,,,
104,9/18/2020,000858.SZ,4291299.127,6.87,229.52,229.52,220.82,222.65,3.0856,222.65,190156.5,0.502755553,0.823869993,4.48,9.34,5.42,18.77,11.35
105,9/17/2020,000858.SZ,5066620.919,-3.37,222.65,226,218.9,222.06,-1.491,226.02,228016.32,0.441977084,1,4.44,9.44,5.29,18.67,11.22
106,9/16/2020,000858.SZ,4206118.388,-4.31,226.02,232.19,225,230.74,-1.8712,230.33,184537.47,0.467786609,0.503538554,4.44,9.27,5.27,17.97,11.18
107,9/15/2020,000858.SZ,2765306.525,0.25,230.33,231.4,228,230,0.1087,230.08,120365.47,0.490673237,0.833770291,4.45,9.39,5.29,18.42,11.83
108,9/14/2020,000858.SZ,4747190.668,2.2,230.08,231.44,224.18,229.08,0.9654,227.88,207492.16,0.497821977,0.999991012,4.45,9.5,5.3,17.43,11.26
109,9/13/2020,000858.SZ,,,,,,,,,,0.448405011,0.835031661,,,,,
110,9/12/2020,000858.SZ,,,,,,,,,,0.413657225,0.832700252,,,,,
111,9/11/2020,000858.SZ,4597798.171,4.68,227.88,227.88,220.18,221.45,2.0968,223.2,204700.64,0.475722532,0.834171962,4.46,9.4,5.24,17.58,1.24
112,9/10/2020,000858.SZ,5168118.227,6.2,223.2,225.76,219.96,220,2.8571,217,231541.33,0.476868603,0.806533955,4.43,8.8,5.3,17.5,9.79
113,9/9/2020,000858.SZ,4950173.117,-4.93,217,220.66,216,218.81,-2.2214,221.93,227061.35,0.446762657,0.857033189,4.75,9.76,5.38,17.98,1
114,9/8/2020,000858.SZ,7906064.618,-4.96,221.93,229.35,217.6,227.14,-2.1861,226.89,357085.26,0.439336128,0.999999957,4.68,1.38,5.39,18.69,1.58
115,9/7/2020,000858.SZ,5428172.452,-3.33,226.89,233.45,225.1,229.35,-1.4464,230.22,236226.59,0.428051284,0.860911829,4.56,9.43,5.34,18.67,1.81
116,9/6/2020,000858.SZ,,,,,,,,,,0.530414766,0.865225191,,,,,
117,9/5/2020,000858.SZ,,,,,,,,,,0.454044645,0.870646014,,,,,
118,9/4/2020,000858.SZ,8495154.315,-8.42,230.22,234,226.27,234,-3.5283,238.64,370920.62,0.43303404,0.501514105,4.56,9.53,5.4,18.91,11.68
119,9/3/2020,000858.SZ,6599198.582,3.64,238.64,243,235.19,235.4,1.5489,235,275695.74,0.465006288,0.825888381,4.49,9.24,5.4,18.91,11.68
120,9/2/2020,000858.SZ,4642766.18,-1.24,235,239.78,233.8,235.2,-0.5249,236.24,196331.25,0.4254781,0.99995645,4.57,9.23,5.42,18.89,12.32
121,9/1/2020,000858.SZ,7091377.402,-3.76,236.24,239.8,233.1,237.48,-1.5667,240,300870.24,0.462489512,0.985997041,4.56,8.82,5.38,18.84,11.58
122,8/31/2020,000858.SZ,7691010.33,-0.5,240,246.7,240,242,-0.2079,240.5,315715.14,0.479364801,0.999998376,4.48,8.67,5.39,18.59,11.1
123,8/30/2020,000858.SZ,,,,,,,,,,0.592268893,0.864000061,,,,,
124,8/29/2020,000858.SZ,,,,,,,,,,0.535320612,0.068493717,,,,,
125,8/28/2020,000858.SZ,7823482.204,2.42,240.5,244.86,233.2,235.98,1.0165,238.08,327241.52,0.472514548,0.999211346,4.5,8.89,5.44,18.2,11.2
126,8/27/2020,000858.SZ,5024119.736,1.43,238.08,238.98,231.14,238.98,0.6043,236.65,213488.58,0.46930249,0.963352349,4.5,8.97,5.33,16.81,1.44
127,8/26/2020,000858.SZ,6176301.738,1.05,236.65,239.87,232.2,235.4,0.4457,235.6,262099.92,0.501141629,0.813508815,4.35,8.55,5.34,16.52,1.95
128,8/25/2020,000858.SZ,6659413.393,10.6,235.6,236.75,225.99,226,4.7111,225,285478.71,0.496415476,0.574326323,4.46,8.87,5.35,16.89,1.99
129,8/24/2020,000858.SZ,5170962.343,6.6,225,226.3,219.19,219.98,3.022,218.4,231522.18,0.503875902,0.713815435,4.48,8.56,5.39,17.7,1.91
130,8/23/2020,000858.SZ,,,,,,,,,,0.696260371,0.688784664,,,,,
131,8/22/2020,000858.SZ,,,,,,,,,,0.444492462,0.792166489,,,,,
132,8/21/2020,000858.SZ,3438178.399,1.96,218.4,220.98,216.44,220,0.9056,216.44,157318.61,0.4743342,0.757659013,4.51,8.55,5.41,17.14,9.92
133,8/20/2020,000858.SZ,4022580.052,-5.76,216.44,220.92,216,220,-2.5923,222.2,184906.63,0.39037828,0.999708076,4.5,8.33,5.39,17.13,9.64
134,8/19/2020,000858.SZ,5300628.768,1.63,222.2,225.96,217.27,220.47,0.739,220.57,238472.68,0.448512928,0.75441,4.53,8.43,5.49,16.81,9.51
135,8/18/2020,000858.SZ,4208955.657,0.58,220.57,223,218.12,219.99,0.2636,219.99,190382.49,0.498120521,0.784423946,4.61,8.47,5.47,17.22,9.7
136,8/17/2020,000858.SZ,6913069.145,7.09,219.99,222,214.5,214.5,3.3302,212.9,315155.99,0.472902321,0.796192031,4.57,8.45,5.43,17.14,9.17
137,8/16/2020,000858.SZ,,,,,,,,,,0.577473671,0.814093259,,,,,
138,8/15/2020,000858.SZ,,,,,,,,,,0.467282456,0.817747721,,,,,
139,8/14/2020,000858.SZ,5144549.732,6,212.9,213.3,206.22,206.3,2.9,206.9,244314.91,0.4635087,0.827762506,4.51,8.3,5.39,17.4,8.34
140,8/13/2020,000858.SZ,2555092.632,0.43,206.9,210,205.5,208,0.2083,206.47,123209.69,0.451706376,0.79910491,4.46,8.23,5.42,16.9,7.85
141,8/12/2020,000858.SZ,3701984.354,-2.53,206.47,209.88,203.04,207.92,-1.2105,209,180249.93,0.449001929,0.806554062,4.4,8.17,5.45,16.83,7.74
142,8/11/2020,000858.SZ,5285963.734,3.06,209,213.35,207,207,1.4859,205.94,250090.77,0.537807697,0.61332619,4.45,8.16,5.34,17.1,8.2
143,8/10/2020,000858.SZ,3941811.351,-1.32,205.94,208.88,202.94,207.26,-0.6369,207.26,191521,0.437759545,0.779764775,4.58,8.37,5.35,17.56,9.9
144,8/9/2020,000858.SZ,,,,,,,,,,0.371065756,0.774043361,,,,,
145,8/8/2020,000858.SZ,,,,,,,,,,0.484745418,0.766759301,,,,,
146,8/7/2020,000858.SZ,5960012.764,-3.76,207.26,213,203.18,210,-1.7818,211.02,287235.84,0.440492162,0.7565921,4.54,8.26,5.28,17.41,8.26
147,8/6/2020,000858.SZ,6855967.077,-6.46,211.02,218.54,209.66,217.48,-2.9704,217.48,323043.59,0.430227989,0.749506631,4.63,8.48,5.3,17.8,8.39
148,8/5/2020,000858.SZ,4024536.334,1.68,217.48,217.76,213,215.6,0.7785,215.8,186712.38,0.437342506,0.739998726,4.68,8.56,5.31,18.25,8.47
149,8/4/2020,000858.SZ,4483369.686,-1.92,215.8,219.8,214,217.5,-0.8819,217.72,206769.41,0.477161029,0.890454331,4.55,8.55,5.35,18.45,8.43
150,8/3/2020,000858.SZ,4369803.363,0.22,217.72,219.93,215.2,218.18,0.1011,217.5,201453.55,0.480332299,0.999954448,4.58,8.64,5.35,18.24,8.65
151,8/2/2020,000858.SZ,,,,,,,,,,0.585829778,0.817210923,,,,,
152,8/1/2020,000858.SZ,,,,,,,,,,0.521460584,0.825619527,,,,,
153,7/31/2020,000858.SZ,5707639.443,1.18,217.5,221.01,214.28,216.51,0.5455,216.32,262317.82,0.503098442,0.837124098,4.46,8.46,5.24,17.9,8.64
154,7/30/2020,000858.SZ,5483434.28,1.34,216.32,218.05,213,214,0.6233,214.98,253225.64,0.496987371,0.851727009,4.38,8.29,5.25,18.1,8.68
155,7/29/2020,000858.SZ,6417584.055,0.98,214.98,215.48,209.01,214.35,0.4579,214,301364.14,0.481511589,0.870348389,4.44,8.35,5.23,17.94,8.35
156,7/28/2020,000858.SZ,8143034.019,9.9,214,216.94,204.67,205.89,4.8506,204.1,384497.12,0.514907936,0.78276499,4.37,8.17,5.16,17.58,8.41
157,7/27/2020,000858.SZ,5038945.709,2.71,204.1,206.8,201.41,203.39,1.3456,201.39,246346.88,0.457274317,0.901838138,4.31,8.13,5.14,17.41,8.6
158,7/26/2020,000858.SZ,,,,,,,,,,0.555249071,0.844903692,,,,,
159,7/25/2020,000858.SZ,,,,,,,,,,0.560487741,0.848117719,,,,,
160,7/24/2020,000858.SZ,8233915.251,-8.68,201.39,208.95,198,208,-4.132,210.07,405386.26,0.431112997,0.028956367,4.26,8.17,5.17,17.91,8.38
161,7/23/2020,000858.SZ,5547862.012,1.17,210.07,211.9,205.6,207.3,0.5601,208.9,265413.11,0.461932902,0.498984378,4.45,8.48,5.28,18.46,8.85
162,7/22/2020,000858.SZ,5873887.494,3.32,208.9,212.87,202.75,204.25,1.6149,205.58,280663.23,0.456792795,0.650927547,4.4,8.65,5.34,18.74,9.1
163,7/21/2020,000858.SZ,6514435.742,3.9,205.58,208.9,198.8,201,1.9338,201.68,317858.76,0.457497748,0.998568844,4.46,8.68,5.7,18.85,8.42
164,7/20/2020,000858.SZ,8808311.369,-3.71,201.68,208.5,191.01,205.5,-1.8063,205.39,442906.56,0.431708242,0.001490302,4.36,8.63,5.63,18.49,7.86
165,7/19/2020,000858.SZ,,,,,,,,,,0.618696925,0.504507526,,,,,
166,7/18/2020,000858.SZ,,,,,,,,,,0.479184651,0.447239161,,,,,
167,7/17/2020,000858.SZ,10785868.98,3.83,205.39,209.7,195,195,1.9002,201.56,529766.77,0.462412715,0.313645832,4.17,8.34,5.47,17.22,7.71
168,7/16/2020,000858.SZ,14817949.98,-22.39,201.56,221.05,201.56,221,-9.9978,223.95,705736.69,0.426462751,0.505815522,4.18,8.41,5.48,17.51,8.22
169,7/15/2020,000858.SZ,8289624.15,3.05,223.95,226,217.6,219,1.3807,220.9,371699.54,0.548319345,0.999992214,4.33,8.85,5.59,18.51,8.1
170,7/14/2020,000858.SZ,9589876.574,2.7,220.9,225.33,212.03,218.3,1.2374,218.2,438733.08,0.516409444,0.592674426,4.46,9.17,5.67,18.53,8.16
171,7/13/2020,000858.SZ,10648696.89,11.2,218.2,225,207,207,5.4106,207,488807.22,0.522108155,0.306886628,4.48,9.3,5.68,18.75,8
172,7/12/2020,000858.SZ,,,,,,,,,,0.512490495,0.00017083,,,,,
173,7/11/2020,000858.SZ,,,,,,,,,,0.484559036,0.453197575,,,,,
174,7/10/2020,000858.SZ,6923294.758,3.28,207,211.8,200.8,203,1.6101,203.72,335475.81,0.516300878,0.988148404,4.33,9,5.55,17.77,7.27
175,7/9/2020,000858.SZ,5988999.45,0.36,203.72,205.36,201.5,203.39,0.177,203.36,295243.49,0.439778346,0.556845013,4.41,9.29,5.65,18.13,7.48
176,7/8/2020,000858.SZ,5907018.139,1.47,203.36,205.8,199,201.5,0.7281,201.89,292322.55,0.499943646,0.482987146,4.32,9.5,5.63,17.72,7.45
177,7/7/2020,000858.SZ,7693352.358,9.07,201.89,206.38,190.32,192.78,4.7039,192.82,384111.25,0.531568199,0.495022083,4.27,8.96,5.58,17.54,7.28
178,7/6/2020,000858.SZ,6291466.679,4.1,192.82,196,185.56,188.71,2.1725,188.72,328431.07,0.504169585,0.496061842,4.26,8.78,5.57,17.77,7.25
179,7/5/2020,000858.SZ,,,,,,,,,,0.517533125,0.578710344,,,,,
180,7/4/2020,000858.SZ,,,,,,,,,,0.455939099,0.851205426,,,,,
181,7/3/2020,000858.SZ,5745184.556,-0.77,188.72,190.5,182.5,189.99,-0.4064,189.49,308159.41,0.482631603,0.576805309,4.8,8.46,5.36,17.15,7
182,7/2/2020,000858.SZ,6549218.075,7.51,189.49,192.34,179.88,180,4.1268,181.98,348870.21,0.469124654,0.583531702,3.99,8.35,5.3,17.13,6.91
183,7/1/2020,000858.SZ,4886748.745,10.86,181.98,185.1,171.12,171.12,6.3464,171.12,271818.36,0.478115528,0.966938088,3.91,8.22,5.24,16.85,6.56
184,6/30/2020,000858.SZ,3238678.111,3.62,171.12,171.67,168.5,168.54,2.1612,167.5,189897.62,0.546241823,0.675542118,3.89,8.16,5.19,16.87,6.68
185,6/29/2020,000858.SZ,3331811.63,-1.11,167.5,168.5,165.8,166.61,-0.6583,168.61,199935.55,0.462859548,0.705455498,3.85,8.16,5.18,16.3,6.73
186,6/28/2020,000858.SZ,,,,,,,,,,0.52365441,0.72657969,,,,,
187,6/27/2020,000858.SZ,,,,,,,,,,0.500802266,0.705808734,,,,,
188,6/26/2020,000858.SZ,,,,,,,,,,0.529177162,0.727309305,,,,,
189,6/25/2020,000858.SZ,,,,,,,,,,0.489746584,0.751272239,,,,,
190,6/24/2020,000858.SZ,3172425.486,0.63,168.61,171.3,167,168.41,0.375,167.98,187986.02,0.528461914,0.715327931,3.93,8.43,5.22,16.23,6.74
191,6/23/2020,000858.SZ,4413501.33,4.98,167.98,168.4,162.08,163,3.0552,163,265324.77,0.479289919,0.7219589,4.2,8.39,5.21,16.23,6.87
