Date,Unnamed: 0,Id,Ts Code,Amount_x,Change,Close,High,Low,Open,Pct Chg,Pre Close,Vol,comment_sentiment,news_sentiment,r1,r2,r3,r4,Ret,PE,PB,PCF,PS,Turnover,CirculatedMarketValue,ChangeRatio,Liquidility,MA_5,MA_7,MA_21,20sd,upper_band,lower_band,RSI,EMA_12,EMA_26,MACD,Signal_Line,W%R,K,D,J,up_move,down_move,plus_dm,minus_dm,TR,plus_di,minus_di,DX,ADX,ADXR,momentum
5/23/2018,127,953,600519.SH,2061375.201,-15.79,723.78,740,723.58,740,-2.14,739.57,28268.71,0.53948,0.555682,17.98,13.15,76.44,5.2,2.00876,33.575787,9.46901,74.935252,14.922815,0.00225,9.09E+11,-0.02135,5.00E-06,733.743,733.6307143,717.1204762,22.49868408,762.1178444,672.123108,59.88140503,728.6314713,716.1218016,12.50966975,12.69899035,-53.69863014,46.30136986,68.6754533,1.55320299,0.16,6.44,0,6.44,16.42,14.42833664,28.46174602,32.71947383,59.07613998,54.31272599,722.78
5/24/2018,128,952,600519.SH,2191695.815,-8.38,715.4,728.66,713,720,-1.16,723.78,30416.34,0.490034,1.00E-05,18.5,13.21,74.2,5,2.03229,33.187043,9.359377,74.067644,14.750037,0.00242,8.99E+11,-0.01158,5.00E-06,730.603,731.9192857,719.2404762,18.20439439,755.649265,682.8316874,50.56754221,726.5958603,716.0683348,10.52752556,12.26469739,-93.00291545,6.997084548,45.96463692,-70.9380202,-11.34,10.58,0,10.58,15.66,14.20807266,30.05628155,35.80354707,55.65662244,54.20065505,714.4
5/25/2018,129,951,600519.SH,1908701.139,1.46,716.86,727,712,712,0.2,715.4,26511.46,0.539662,0.018629,18.75,13.1,74.3,4.95,2.028151,33.254772,9.378478,74.218803,14.780139,0.00211,9.01E+11,0.00204,5.00E-06,726.086,728.7107143,721.8114286,15.99761555,753.8066597,689.8161975,49.44353833,725.0980357,716.1269766,8.971059023,11.60596972,-86.23229462,13.76770538,22.3553866,-3.407657048,-1.66,1,0,1,15,7.196119597,30.50990613,61.8304,55.45740791,54.85406094,715.86
5/26/2018,130,950,600519.SH,2660828.054,7.58,727.9,734.66,714.06,719,1.06,720.32,36610.785,0.481004,0.974523,18.035,12.985,75.825,4.915,1.997979,33.766912,9.522911,75.361809,15.0077605,0.002915,9.14E+11,0.01063,5.00E-06,724.702,728.2535714,723.8769048,13.30056818,750.4780411,697.2757684,49.80950567,725.5291071,716.9990524,8.530054655,10.9907867,-54.95750708,45.04249292,21.93576095,91.25595685,7.66,2.06,7.66,0,20.6,10.64396708,28.89245207,46.15614004,54.10723871,54.95425907,726.9
5/27/2018,131,949,600519.SH,2469200.978,-3.755,724.145,738.5,721.64,725.4,-0.505,727.9,33665.865,0.433018,0.795491,17.68,12.955,75.32,4.835,2.0079505,33.5927195,9.4737855,74.973042,14.9303405,0.00268,9.10E+11,-0.00504,5.00E-06,721.617,726.0678571,725.7004762,11.62554848,748.9515731,702.4493792,46.99779353,725.3161675,717.5283819,7.787785652,10.35018649,-65.59490085,34.40509915,31.07176582,41.07176582,3.84,7.58,0,7.58,16.86,10.48377732,26.82258402,43.79630206,52.51666223,55.01072615,723.145
5/28/2018,132,948,600519.SH,3129960.293,23.54,740.4,740.66,715.12,718,3.28,716.86,42805.23,0.54808,1.00E-05,17.57,12.76,77.45,4.83,1.963668,34.346781,9.686445,76.655974,15.265484,0.00341,9.30E+11,0.03284,5.00E-06,724.941,726.865,727.7114286,11.1511865,750.0138016,705.4090556,49.09369646,727.6367572,719.2225758,8.414181327,9.96298546,-19.54674221,80.45325779,53.30028329,134.7592068,2.16,6.52,0,6.52,25.54,8.13253691,28.97103573,56.16305206,52.15191974,55.51611659,739.4
5/29/2018,133,947,600519.SH,3029700.817,-8.97,731.43,750,731.28,738.8,-1.21,740.4,40820.27,0.490681,0.643352,16.61,12.81,76.34,4.72,1.98775,33.930667,9.569093,75.727281,15.080542,0.00325,9.19E+11,-0.01212,5.00E-06,728.147,725.7021429,728.787619,9.215806916,747.2192329,710.3560052,45.12205352,728.220333,720.1268295,8.093503507,9.589089069,-48.86842105,51.13157895,55.32997863,42.73477958,9.34,16.16,0,16.16,18.72,7.908638566,30.87393963,59.21550896,51.93798895,56.21505846,730.43
5/30/2018,134,946,600519.SH,2706486.799,-5.56,725.87,737.3,720.05,727.22,-0.76,731.43,37147.1,0.507859,0.670587,15.45,12.15,76.8,4.52,2.002976,33.672741,9.496353,75.151637,14.965906,0.00296,9.12E+11,-0.0076,5.00E-06,729.949,726.0007143,729.9266667,8.494411181,746.915489,712.9378443,46.27892971,727.8587433,720.5522495,7.306493778,9.132570011,-63.5,36.5,56.02827891,-2.556557825,-12.7,11.23,0,11.23,17.25,7.743320099,34.73977895,63.54635009,52.15853407,57.28623788,724.87
5/31/2018,135,945,600519.SH,5356222.572,25.26,751.13,751.62,730.24,730.25,3.48,725.87,71852.87,0.520782,0.999989,16.14,12.32,78.98,4.55,1.935617,34.84454,9.826823,77.766885,15.486714,0.00572,9.44E+11,0.0348,5.00E-06,734.595,731.105,731.6857143,9.095517491,749.8767493,713.4946793,58.83885374,731.4389366,722.8172681,8.621668564,9.030389722,-1.236749117,98.76325088,62.13160994,172.0265328,14.32,10.19,14.32,0,21.38,13.43546947,29.75026468,37.77820507,50.60388353,57.41262003,750.13
6/1/2018,136,944,600519.SH,2694415.012,-6.02,745.11,754.98,738.76,751.13,-0.8,751.13,36177.63,0.545603,0.021491,15.87,12.22,78.62,4.55,1.951256,34.565275,9.748065,77.143615,15.362595,0.00288,9.36E+11,-0.00801,3.00E-06,738.788,735.1407143,732.9757143,9.468751502,751.9132173,714.0382113,52.25414623,733.5421771,724.4685815,9.073595606,9.039030898,-22.96416938,77.03583062,70.7663605,89.57477086,3.36,8.52,0,8.52,16.22,12.16361452,33.79133037,47.06286972,50.00993957,57.22043951,744.11
6/2/2018,137,943,600519.SH,5526881.466,31.06,766.55,767.26,738.06,741.3,4.215,735.49,72829.42,0.537074,0.427107,16.045,12.305,80.39,4.555,1.8974475,35.559866,10.0285585,79.363367,15.804642,0.0058,9.63E+11,0.042135,5.50E-06,744.018,740.6621429,734.7971429,12.01559195,758.8283268,710.7659589,62.51323685,738.6203037,727.5857237,11.03458009,9.438140737,-1.284835324,98.71516468,91.50474873,113.1359966,12.28,0.7,12.28,0,29.2,16.3056618,28.98277878,27.99194854,46.96843152,57.0405229,765.55
6/3/2018,138,942,600519.SH,3415496.798,0.03,766.58,774.84,757.995,768.815,-0.01,766.55,44403.65,0.492686,0.740939,16.115,12.325,80.71,4.575,1.898095,35.5612575,10.028951,79.3664725,15.805261,0.003535,9.63E+11,-0.000115,4.00E-06,751.048,746.7242857,736.5133333,13.87123112,764.2557956,708.7708711,60.17549781,742.9217955,730.4741886,12.44760691,10.04003397,-13.14449395,86.85550605,87.53550045,85.49551725,7.58,19.935,0,19.935,16.845,16.17551654,35.55350227,37.46057082,44.89708025,56.28295563,765.58
6/4/2018,139,941,600519.SH,5697540.359,36.86,781.97,782.9,745.88,752.35,4.95,745.11,73805.97,0.503812,1,15.95,12.29,81.8,4.56,1.859278,36.275192,10.230294,80.959849,16.12257,0.00588,9.82E+11,0.04947,6.00E-06,762.268,752.6628571,738.3971429,17.20848051,772.8141039,703.9801818,66.36016655,748.9292116,734.2886931,14.64051844,10.96013086,-1.311706629,98.68829337,94.75298803,106.5589041,8.06,12.115,0,12.115,37.02,12.38902851,37.08029725,49.9122807,44.82949802,55.80494737,780.97
6/5/2018,140,940,600519.SH,4136578.583,6.08,788.05,794.7,777.23,786.5,0.78,781.97,52629.67,0.569295,0.833998,16.36,12.43,82.8,4.6,1.844934,36.55724,10.309837,81.58933,16.247927,0.00419,9.90E+11,0.00778,5.00E-06,769.652,760.7514286,740.5395238,20.46635936,781.4722425,699.6068051,66.66781269,754.9477944,738.2710121,16.67678225,12.10346114,-8.041112455,91.95888755,92.50089565,90.87487133,11.8,31.35,0,31.35,17.47,12.05552721,46.24804265,58.64566359,47.00587947,54.87398784,787.05
6/6/2018,141,939,600519.SH,3870616.725,-2.3,785.75,800.95,782.3,788,-0.29,788.05,48969.48,0.555836,0.750535,16.6,12.45,82.11,4.62,1.850334,36.450544,10.279746,81.351204,16.200506,0.0039,9.87E+11,-0.00292,4.00E-06,777.78,769.3057143,742.9790476,22.50601175,787.9910711,697.9670241,73.48415947,759.6865953,741.7879742,17.89862105,13.26249312,-17.08825183,82.91174817,91.1863097,66.36262513,6.25,5.07,6.25,0,18.65,14.1438123,43.63947419,51.04531722,48.31486828,53.69550413,784.75
6/7/2018,142,938,600519.SH,3078137.471,-4.78,780.97,795.55,778.9,789.98,-0.61,785.75,39167.78,0.527296,0.947472,15.4,12.28,8.85,4.55,1.861659,36.228803,10.217211,80.856316,16.101952,0.00312,9.81E+11,-0.00608,3.00E-06,780.664,773.5685714,745.5309524,23.95402219,793.4389968,697.622908,75.54542621,762.9609652,744.6903465,18.27061873,14.26411824,-22.46205734,77.53794266,84.13619279,64.3414424,-5.4,3.4,0,3.4,16.65,14.09509229,40.99093614,48.82516422,49.24498379,52.45080312,779.97
6/8/2018,143,937,600519.SH,2712363.711,-3.02,777.95,785.9,770,780,-0.39,780.97,34958.46,0.526868,0.628898,15.48,11.98,8.39,4.43,1.868886,36.088706,10.177701,80.543645,16.039686,0.00278,9.77E+11,-0.00387,3.00E-06,782.938,778.26,747.3704762,24.71522675,796.8009297,697.9400227,73.51424172,765.2669706,747.1540245,18.11294604,15.0338838,-26.47024974,73.52975026,77.99314703,64.60295671,-9.65,8.9,0,8.9,15.9,14.05109173,43.60312863,51.25736975,48.48976735,51.97358763,776.95
6/9/2018,144,936,600519.SH,2957770.738,-3.5,778.35,790.775,773.615,783.015,-0.45,781.85,37857.665,0.466765,0.57632,15.62,12.14,45.665,4.48,1.867947,36.1072625,10.1829345,80.585059,16.047933,0.003015,9.78E+11,-0.004465,3.00E-06,782.214,779.9457143,749.6204762,25.50948607,800.6394483,698.601504,71.15126614,767.2797443,749.4648375,17.8149068,15.5900884,-26.33111966,73.66888034,74.91219109,71.18225886,4.875,3.615,4.875,0,17.16,13.24311516,44.12967546,53.83485789,49.03824719,51.57274295,777.35
6/10/2018,145,935,600519.SH,3548703.491,10.22,788.57,794.7,773.25,779,1.315,778.35,45122.77,0.634392,1,15.605,12.19,47.195,4.425,1.8440515,36.5813625,10.3166395,81.6431675,16.258648,0.00359,9.91E+11,0.013185,3.00E-06,782.318,783.0871429,751.9597619,26.61895715,805.1976762,698.7218476,75.6213959,770.5551683,752.3615162,18.19365205,16.11080113,-14.42386112,85.57613888,77.59158983,101.545237,3.925,0.365,3.925,0,21.45,14.38911057,40.81117963,47.8658155,49.32892672,50.92279448,787.57
6/11/2018,146,934,600519.SH,2837404.005,-2.22,775.73,786,768.33,776.05,-0.29,777.95,36547.55,0.522518,0.521116,15.84,12,82.48,4.41,1.874235,35.985722,10.148658,80.313802,15.993914,0.00291,9.74E+11,-0.00285,3.00E-06,780.314,782.1957143,753.9078571,26.89841717,807.7046915,700.1110228,64.44280926,771.3512962,754.092515,17.25878121,16.34039715,-31.17428925,68.82571075,76.02357666,54.42997894,-8.7,4.92,0,4.92,17.67,14.79127084,41.38359643,47.33847515,48.6985998,50.42525977,774.73
6/12/2018,147,933,600519.SH,4385043.27,23.46,799.19,803.5,776.5,778,3.02,775.73,55287.08,0.518226,0.999976,15.73,12.4,86,4.42,1.819217,37.074019,10.455578,82.74269,16.47761,0.0044,1.00E+12,0.03024,3.00E-06,783.958,783.7871429,756.7469048,27.62274194,811.9923886,701.5014209,74.76608187,775.6341737,757.4330695,18.20110427,16.71253857,-5.164769323,94.83523068,83.07902677,118.3476385,17.5,8.17,17.5,0,27,20.40605109,34.62646404,25.84002006,46.31463631,49.12631263,798.19
6/13/2018,148,932,600519.SH,2803441.679,-8.86,790.33,802.62,788.88,800,-1.11,799.19,35244.37,0.493486,4.00E-06,15.39,11.88,85.47,4.29,1.839611,36.663008,10.339665,81.825386,16.294935,0.00281,9.93E+11,-0.01109,3.00E-06,786.434,784.4414286,759.9159524,26.54471209,813.0053766,706.8265282,73.00499643,777.8950701,759.8698791,18.02519095,16.97506905,-17.97706798,82.02293202,81.89462448,82.2795471,-0.88,12.38,0,12.38,13.74,20.65617852,35.45249777,26.37082218,43.65924146,47.90888776,789.33
6/14/2018,149,931,600519.SH,2830514.231,-4.2,786.13,793.8,775.18,790,-0.53,790.33,36159.61,0.483571,0.675974,15.45,11.91,84.41,4.3,1.84944,36.468172,10.284718,81.390547,16.20834,0.00288,9.88E+11,-0.00531,3.00E-06,787.99,785.1785714,763.2840476,24.78634564,812.8567389,713.7113563,64.70094086,779.1619824,761.8150733,17.3469091,17.04943706,-26.54339853,73.45660147,83.43825472,53.49329496,-8.82,13.7,0,13.7,18.62,15.80775402,40.62836087,43.98000625,44.10222726,47.35305539,785.13
6/15/2018,150,930,600519.SH,2455441.877,-1.8,773.33,778.58,769.1,773.2,-0.23,775.13,31707.73,0.52755,0.260849,15.18,11.66,83.25,4.19,1.880051,35.874387,10.117259,80.065322,15.944431,0.00252,9.71E+11,-0.01628,3.00E-06,784.942,784.5185714,765.9730952,23.1785828,812.3302608,719.6159296,61.21443332,778.2647543,762.6680308,15.59672351,16.75889435,-46.10330073,53.89669927,69.79207759,22.10594263,-15.22,6.08,0,6.08,9.48,16.19259179,40.73612541,43.11274665,43.82007561,46.91500759,772.33
6/16/2018,151,929,600519.SH,2455441.877,-1.8,773.33,778.58,769.1,773.2,-0.23,775.13,31707.73,0.446259,4.00E-06,15.18,11.66,83.25,4.19,1.880051,35.874387,10.117259,80.065322,15.944431,0.00252,9.71E+11,-0.01628,3.00E-06,784.462,783.8014286,768.1364286,20.77954597,809.6955205,726.5773366,53.24774861,777.5055613,763.4578063,14.04775504,16.21666649,-52.36029157,47.63970843,58.33100306,26.25711919,0,0,0,0,9.48,12.65872013,43.86022906,55.20539462,45.76389319,46.36616235,772.33
6/17/2018,152,928,600519.SH,2861401.333,-24.44591355,744.9503591,774.8042617,746.6833939,769.6475856,-0.548662632,774.0080592,48068.55474,0.584868,0.366751,14.75016392,6.289803509,83.02942844,4.111637539,1.94779873,35.322714,10.08718457,77.15841147,15.79933308,0.004211473,9.71E+11,-0.023140533,3.51E-06,773.6140718,777.5700513,769.12716,20.45692838,810.0410167,728.2133032,41.85199299,772.4970687,762.0868843,10.41018441,15.05537007,-101.6133996,-1.613399646,33.30766935,-71.45553764,-3.775738253,22.41660615,0,22.41660615,29.85390262,12.0491337,42.66674355,55.95745037,47.08509887,45.99108956,743.9503591
6/18/2018,153,927,600519.SH,2861401.333,-24.44591355,744.9503591,774.8042617,746.6833939,769.6475856,-0.548662632,774.0080592,48068.55474,0.565402,0.000238,14.75016392,6.289803509,83.02942844,4.111637539,1.94779873,35.322714,10.08718457,77.15841147,15.79933308,0.004211473,9.71E+11,-0.023140533,3.51E-06,764.5381436,773.1729597,769.3438437,19.2855197,807.9148831,730.7728043,34.22543285,768.2591134,760.8175121,7.441601322,13.53261632,-103.0502257,-3.05022571,14.32536103,-37.80139918,0,0,0,0,29.85390262,12.3774704,39.2225519,52.02532926,47.23603091,46.03276447,743.9503591
6/19/2018,154,926,600519.SH,4535664.03,-35.33,738,769,737,769,-4.57,773.33,60195.87,0.47377,0.449927,13.66,1.57,79.88,3.92,1.970054,34.235446,9.655047,76.407494,15.216001,0.00479,9.27E+11,-0.04569,4.00E-06,754.9121436,764.4315312,769.6567009,17.92647152,805.5096439,733.8037578,28.83004822,763.6038652,759.127326,4.476539188,11.72140089,-98.4962406,1.503759398,-1.053288652,6.6178555,-5.804261747,9.683393852,0,9.683393852,32,11.72939982,29.36133632,42.90976059,46.11203784,46.55895865,737
6/20/2018,155,925,600519.SH,3454583.693,25.59,763.59,765,741,741,3.47,738,45838.02,0.524965,0.387335,13.43,1.61,82.6,3.93,1.904032,35.422553,9.989833,79.056909,15.743613,0.00365,9.59E+11,0.03467,4.00E-06,752.9641436,760.6115312,771.4528913,17.37671559,806.2063225,736.6994602,42.16961131,763.6017321,759.4578944,4.14383764,10.20588824,-60.01503759,39.98496241,12.81283203,94.32922315,-4,4,0,4,24,9.297958024,30.22013125,52.94328145,46.24760671,47.2812375,762.59
6/21/2018,156,924,600519.SH,3013867.644,-4.27,759.32,778.89,758.77,765.22,-0.56,763.59,39182.55,0.471459,0.360836,12.3,1.23,8.88,3.86,1.91474,35.22447,9.93397,78.614822,15.655575,0.00312,9.54E+11,-0.00559,4.00E-06,750.1621436,756.7815312,771.8428913,16.46581586,804.7745231,738.9112596,42.32215051,762.9430041,759.44768,3.495324032,8.863775401,-66.43609023,33.56390977,25.01754386,50.6566416,13.89,17.77,0,17.77,20.12,9.185276288,34.87261739,58.30360682,46.92463832,48.08481106,758.32
6/22/2018,157,923,600519.SH,2190055.865,7.21,766.53,767,750,754,0.95,759.32,28854.81,0.507787,0.462707,12.58,1.32,8.18,3.94,1.896729,35.558938,10.028297,79.361296,15.80423,0.0023,9.63E+11,0.0095,4.00E-06,754.4780718,755.8101026,772.8628913,16.46624027,805.7953719,739.9304108,46.06695137,763.4948496,759.9722963,3.522553267,7.795530975,-55.59398496,44.40601504,39.31829574,54.58145363,-11.89,8.77,0,8.77,17,9.150123795,34.69392946,58.26059356,47.4248686,47.95731797,765.53
6/23/2018,158,922,600519.SH,2778569.953,-2.62,762.44,778.93,761.835,765.61,-0.345,765.06,36058.355,0.361781,0.539463,12.605,1.355,45.495,3.89,1.9069365,35.369205,9.974788,78.9378455,15.7199025,0.00287,9.58E+11,-0.00343,4.00E-06,757.976,754.2543883,772.6671771,16.57919242,805.8255619,739.5087922,44.65641163,763.332565,760.1550892,3.17747585,6.87191995,-61.7443609,38.2556391,38.74185464,37.28320802,11.93,11.835,11.93,0,17.095,11.60727811,34.70177705,49.87037385,47.14169116,48.08996918,761.44
6/24/2018,159,921,600519.SH,2853500.65,-1.775,760.665,768.44,748.5,759.655,-0.23,762.44,37716.395,0.49575,0.511041,12.87,1.38,44.83,4.07,1.9114675,35.286864,9.9515665,78.754074,15.683306,0.003005,9.56E+11,-0.00228,4.00E-06,762.509,756.499337,772.3855104,16.65486514,805.6952407,739.0757801,40.06409115,762.9221704,760.1928604,2.729310058,6.043397971,-64.41353383,35.58646617,39.4160401,27.9273183,-10.49,13.335,0,13.335,19.94,10.29550855,39.5500754,58.69038846,47.91487495,48.62190084,759.665
6/25/2018,160,920,600519.SH,2543272.262,-0.97,765.56,778.97,764.9,766,-0.13,766.53,32934.16,0.532312,0.438179,12.91,1.48,82.11,3.92,1.899133,35.51394,10.015606,79.260869,15.78423,0.00262,9.62E+11,-0.00127,4.00E-06,762.903,759.4435714,771.6040818,16.26211606,804.1283139,739.0798497,46.16168478,763.3279903,760.5904263,2.737564095,5.382231196,-57.05263158,42.94736842,38.92982456,50.98245614,10.53,16.4,0,16.4,14.07,10.42682285,44.12179354,61.77053226,48.94573617,48.82216799,764.56
6/26/2018,161,919,600519.SH,3516945.435,-10.76,754.8,769.88,747,765.31,-1.41,765.56,46577.98,0.455923,0.011781,13.16,1.44,81.48,4.2,1.926206,35.01479,9.874836,78.146852,15.562382,0.00371,9.48E+11,-0.01406,4.00E-06,761.999,761.8435714,770.0207485,16.23535272,802.4914539,737.5500431,31.47019536,762.0159918,760.1615058,1.854486043,4.676682165,-72.87412374,27.12587626,35.21990361,10.93782154,-9.09,17.9,0,17.9,22.88,4.289317828,51.21114709,84.5431283,53.13881533,49.72672582,753.8
6/27/2018,162,918,600519.SH,4194739.085,-32.36,722.44,757,721,752,-4.29,754.8,57298.01,0.465112,0.605154,13.1,1.34,76.55,3.99,2.012485,33.513626,9.451479,74.796518,14.895187,0.00456,9.08E+11,-0.04287,4.00E-06,753.181,755.965,767.0059866,19.0412807,805.088548,728.9234252,26.30862647,755.9273777,757.3673202,-1.439942471,3.453357238,-98.02197802,1.978021978,24.01708889,-42.10011184,-12.88,26,0,26,36,3.971466624,51.95031215,85.79635086,57.38349595,50.5213687,721.44
6/28/2018,163,917,600519.SH,3610842.734,-11.51,710.93,719,697,714,-1.59,722.44,50833.94,0.479009,0.670624,12.75,1.2,73.65,3.97,2.045068,32.979682,9.300897,73.604851,14.657875,0.00405,8.93E+11,-0.01593,4.00E-06,742.879,749.0521429,763.6707485,22.4726864,808.6161213,718.7253757,25.0315426,749.0047042,753.9275187,-4.92281447,1.778122897,-83.0059778,16.9940222,15.36597348,20.25011965,-38,24,0,24,22,3.92727716,54.76296664,86.61693356,60.42899076,52.26560901,709.93
6/29/2018,164,916,600519.SH,2378884.218,20.53,731.46,732.3,705,712.3,2.89,710.93,32929.27,0.467885,1,13.33,1.48,76,4.4,1.987668,33.932059,9.569486,75.730387,15.08116,0.00262,9.19E+11,0.02888,5.00E-06,737.038,744.0421429,761.456939,23.21589057,807.8887201,715.0251578,36.7767812,746.3055189,752.263258,-5.95773909,0.230950499,-57.96022935,42.03977065,20.33727161,85.44476872,13.3,8,13.3,0,27.3,7.845324767,49.83786869,72.79857686,62.5494072,53.18474141,730.46
6/30/2018,165,915,600519.SH,3160362.38,-15.71,711.24,729.165,700,724.26,-2.155,726.95,44196.025,0.48699,0.340509,12.825,1.265,73.965,3.955,2.044177,32.994063,9.304953,73.636946,14.6642665,0.00352,8.93E+11,-0.021575,7.00E-06,726.174,736.7278571,758.2612247,24.70623863,807.6737019,708.8487474,32.61173967,740.9108237,749.2244982,-8.313674458,-1.477974492,-82.62779066,17.37220934,25.4686674,1.179293237,-3.135,5,0,5,29.165,7.392804223,48.42828847,73.51250623,63.85705803,54.81047561,710.24
7/1/2018,166,914,600519.SH,4061107.23,1.95,713.19,724.04,691.615,711.03,0.275,711.24,57883.185,0.552561,0.001005,13.215,1.47,74.19,4.5,2.0399255,33.084523,9.3304645,73.8388355,14.7044715,0.004605,8.96E+11,0.002755,6.00E-06,717.852,729.9457143,754.6717009,26.0956841,806.8630691,702.4803327,39.56009331,736.6460816,746.5552761,-9.909194482,-3.16421849,-75.30192891,24.69807109,28.03668369,18.02084588,-5.125,8.385,0,8.385,32.425,7.337525235,43.98542287,71.40645459,64.96055833,56.0228286,712.19
7/2/2018,167,913,600519.SH,2709882.026,-19.91,711.55,739.33,703,734.52,-2.72,731.46,37558.11,0.496162,0.385869,12.9,1.33,74.28,3.94,2.043286,33.008444,9.309009,73.669041,14.670658,0.00299,8.94E+11,-0.02722,1.00E-05,715.674,722.23,751.6155104,25.38930417,802.3941187,700.8369021,39.13811996,732.785146,743.9622927,-11.1771467,-4.766804132,-77.17932574,22.82067426,21.63031823,25.20138632,15.29,11.385,15.29,0,36.33,11.56640263,43.17230967,57.73958816,65.36871968,56.3023753,710.55
7/3/2018,168,912,600519.SH,5743330.241,-16.63,694.92,715.78,678.23,709.76,-2.34,711.55,82837.1,0.480255,0.564162,13.1,1.46,72.38,4.6,2.092183,32.236987,9.091443,71.947284,14.327783,0.00659,8.73E+11,-0.02337,7.00E-06,712.472,713.6757143,746.6502723,26.21191587,799.074104,694.2264406,36.82004528,726.9597389,740.3295303,-13.36979135,-6.487401577,-83.43259877,16.56740123,21.36204886,6.978105972,-23.55,24.77,0,24.77,37.55,11.38602037,46.73832104,60.82185158,66.64815475,56.3800963,693.92
7/4/2018,169,911,600519.SH,2637494.71,-4.01,690.91,700,688,692,-0.58,694.92,37990.75,0.495331,0.381448,13.34,1.63,7.7,4.2,2.104326,32.050965,9.038981,71.532116,14.245105,0.00302,8.68E+11,-0.00577,5.00E-06,704.362,709.1714286,741.9159866,26.88503243,795.6860514,688.1459217,24.38138879,721.4136252,736.6688243,-15.25519909,-8.240961079,-87.41314274,12.58685726,17.32497758,3.110616604,-15.78,9.77,0,9.77,12,11.78335151,50.04725554,61.88505315,67.28685273,56.76722972,689.91
7/5/2018,170,910,600519.SH,3333680.083,11.48,702.39,716.2,700,700,1.66,690.91,47123.8,0.501407,0.002475,12.3,1.4,7.82,3.92,2.069933,32.583516,9.189171,72.720677,14.481798,0.00375,8.82E+11,0.01662,5.00E-06,702.592,707.9514286,737.9283675,26.89499992,791.7183674,684.1383677,30.90366295,718.4869137,734.1296521,-15.64273849,-9.721316561,-76.01747072,23.98252928,17.71226259,36.52306267,16.2,12,16.2,0,16.2,16.68456119,45.39718492,46.24970386,66.42585966,56.67524899,701.39
7/6/2018,171,909,600519.SH,3140922.35,11.73,714.12,720.93,699.26,707,1.67,702.39,44156.61,0.483357,0.708096,11.79,1,7.62,3.98,2.035932,33.127665,9.342631,73.935122,14.723646,0.00352,8.97E+11,0.0167,5.00E-06,702.778,705.4742857,735.1088437,25.82546469,786.7597731,683.4579143,32.93723141,717.8150808,732.6474557,-14.8323749,-10.74352823,-64.3736351,35.6263649,24.06525048,58.74859374,4.73,0.74,4.73,0,21.67,17.8309757,42.23721436,40.6308874,65.16659494,56.29573177,713.12
7/7/2018,172,908,600519.SH,3139167.685,12.3,714.815,723.03,709.865,710.015,1.75,702.515,43848.23,0.442954,0.749796,12.36,1.275,40.68,4.06,2.0345675,33.1599055,9.351724,74.007077,14.7379755,0.00349,8.98E+11,0.017495,5.00E-06,703.431,705.985,732.3224152,25.98231661,784.2870484,680.3577819,34.14455505,717.3535299,731.326533,-13.97300315,-11.38942321,-63.68374032,36.31625968,31.97505129,44.99867646,2.1,10.605,0,10.605,13.165,14.53499464,45.83718575,51.84870068,65.307904,56.22479758,713.815
7/8/2018,173,907,600519.SH,2618802.919,5.125,719.94,726.215,706.295,718,0.735,714.815,36583.54,0.540617,0.78554,12.38,1.14,40.495,4.09,2.0196055,33.397652,9.4187725,74.537685,14.843642,0.002915,9.04E+11,0.00733,5.00E-06,708.435,706.9492857,731.1314457,25.91233718,782.95612,679.3067713,36.7375517,717.7514484,730.4830862,-12.73163778,-11.65786613,-58.59638674,41.40361326,37.78207928,48.64668123,3.185,3.57,0,3.57,19.92,14.53584795,42.97350848,49.44875459,64.64778729,56.28133112,718.94
7/9/2018,174,906,600519.SH,2944655.287,13.12,727.24,729.86,719.73,720.03,1.84,714.12,40572.66,0.440836,0.757616,12.42,1.15,73.54,4.2,1.999202,33.736295,9.514277,75.293477,14.994153,0.00323,9.14E+11,0.01837,5.00E-06,715.701,709.1907143,730.2880952,25.85876969,782.0056346,678.5705559,37.71322303,719.2112255,730.2428575,-11.031632,-11.5326193,-46.5248227,53.4751773,43.73168342,72.96216508,3.645,13.435,0,13.435,10.13,14.70592602,42.59580976,48.67197015,63.71217571,56.32895594,726.24
7/10/2018,175,905,600519.SH,2096683.487,-1.48,725.76,731.5,713.33,729,-0.2,727.24,29010.47,0.492624,0.699009,12.97,1.28,73.37,4.2,2.003279,33.667639,9.494914,75.140248,14.963638,0.00231,9.12E+11,-0.00204,5.00E-06,720.375,713.5964286,729.7052381,24.61877827,778.9427946,680.4676815,40.09954998,720.2187293,729.910794,-9.692064719,-11.16450839,-39.65976895,60.34023105,51.73967387,77.54134541,1.64,6.4,0,6.4,18.17,14.91453957,39.73646563,45.4189744,60.91759329,57.02820431,724.76
7/11/2018,176,904,600519.SH,1736875.98,-6.18,719.58,724,702.22,710,-0.85,725.76,24278.45,0.486137,0.676638,12.48,1.8,72.8,3.91,2.020484,33.380952,9.414063,74.500413,14.83622,0.00193,9.04E+11,-0.00852,5.00E-06,721.467,717.6921429,727.6095238,23.53884307,774.68721,680.5318377,48.81308101,720.1204633,729.14555,-9.025086764,-10.73662406,-32.32405892,67.67594108,60.49711648,82.03359028,-7.5,11.11,0,11.11,21.78,15.58188197,36.82918771,40.53972923,57.68497746,57.53423671,718.58
