userId,userName,gz_num,fs_num,intro,age
2736345740408328,有股势力,76,26,这个人很懒，什么都没有留下,1.7年
5236094521741586,zl2862980352,11,34,这个人很懒，什么都没有留下,5.6年
2829004984508038,期货女神异闻录,3,14,这个人很懒，什么都没有留下,4.1年
4731335893703140,股友bIotDi,0,1,这个人很懒，什么都没有留下,1.2年
4328175935679100,大叔爱单身,5,3,人生如果寻不到那个她，是生是死也要努力博一把！新时代，不能错过！,1年
2348055101507432,龙虎真君大元帅,0,93,金龙如意正一龙虎玄坛真君,3.7年
8924645199158330,国泰民众强,17,4,这个人很懒，什么都没有留下,3.4年
8426395934189532,心平气和la,0,4,这个人很懒，什么都没有留下,1年
3418385881692870,塔古168,35,0,这个人很懒，什么都没有留下,1.2年
2708335509088698,一繁先生,8,5,这个人很懒，什么都没有留下,2.4年
7555395907491206,股友ta9tvi,3,4,这个人很懒，什么都没有留下,1.1年
1313335769685262,旭日冉冉,28,2,勿以恶小而为之，勿以善小而不为！,1.6年
4288385826145394,股友q6BAk1,12,4,这个人很懒，什么都没有留下,1.4年
4355094531808704,全景聚焦,48,1,全方位解读财经密码。,5.5年
7738124921403164,股友hvijrb,4,21,这个人很懒，什么都没有留下,4.3年
6379045060652468,格雷厄姆不微笑,13,9,在恐惧中贪婪！,3.8年
6544385874328206,财运钵满de苏星河,1,1,这个人很懒，什么都没有留下,1.2年
3412385955730754,炒饭要加蛋,0,0,这个人很懒，什么都没有留下,11个月
7768513556558786,满满金盆,1,221,这个人很懒，什么都没有留下,8.7年
1865335934999056,股友VkAXne,0,0,这个人很懒，什么都没有留下,1年
1263094345249338,霸气冲天花板2,7,1,这个人很懒，什么都没有留下,6.1年
9698094194991130,小地主的帐薄,15,2,投资的路慢慢走,6.6年
2708335509088698,一繁先生,8,5,这个人很懒，什么都没有留下,2.4年
7768513556558786,满满金盆,1,221,这个人很懒，什么都没有留下,8.7年
1865335934999056,股友VkAXne,0,0,这个人很懒，什么都没有留下,1年
6914395913241494,飞黄民丰的叶孤城,2,8,这个人很懒，什么都没有留下,1.1年
5731305947799034,一个弱小的韭菜苗,3,0,这个人很懒，什么都没有留下,11个月
3875094623661660,许多多998,2,3,进入股海，时刻感慨！悔不当初，往日难改！,5.2年
6928095019202094,傻白甜大韭菜,1,6,这个人很懒，什么都没有留下,4年
9453104909270980,最暖恋人心,2,34,这个人很懒，什么都没有留下,4.3年
1864645215143296,弹棉花A,7,13,这个人很懒，什么都没有留下,3.3年
1412024531018866,ll久11,2,42,,5.5年
1522345574665226,机器套人,1,16,这个人很懒，什么都没有留下,2.2年
6151094313831588,尸骨间的恶犬,3,11,这个人很懒，什么都没有留下,6.2年
9620094485133544,飓风三千,13,2,这个人很懒，什么都没有留下,5.7年
